target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	cell_count	distance_mean	distance_rank_targeting	sig_distance_gt_NC_max	pval_mean	sig_pval_lt_0p05	n_outlier_grnas_in_run	n_grnas_in_run	locus
ENSG00000143498|chr1:222589794-222589893	ENSG00000143498	TAF1A	TAF1A		Unknown	targeting	860	612.681039428711	51.0	True	0.0	True	1270	13534	chr1:222589794-222589893
ENSG00000248496|chr6:28587057-28587321	ENSG00000248496					targeting	2000	612.455923461914	52.0	True	0.0	True	1270	13534	chr6:28587057-28587321
ENSG00000272333|chr19:35720238-35720437	ENSG00000272333	KMT2B	KMT2B		CxxC; AT hook	targeting	2000	612.2456970214844	53.0	True	0.0	True	1270	13534	chr19:35720238-35720437
ENSG00000168874|chr2:85753861-85754514	ENSG00000168874	ATOH8	ATOH8		bHLH	targeting	2000	611.9427703857422	54.0	True	0.0	True	1270	13534	chr2:85753861-85754514
ENSG00000198728|chr10:102120103-102120377	ENSG00000198728	LDB1	LDB1			targeting	2000	611.6355682373047	55.0	True	0.0	True	1270	13534	chr10:102120103-102120377
ENSG00000164334|chr5:119629564-119629861	ENSG00000164334	FAM170A	FAM170A		C2H2 ZF	targeting	2000	611.3440979003906	56.0	True	0.0	True	1270	13534	chr5:119629564-119629861
ENSG00000118495|chr6:144064515-144064585	ENSG00000118495	PLAGL1	PLAGL1		C2H2 ZF	targeting	2000	611.2913482666015	57.0	True	0.0	True	1270	13534	chr6:144064515-144064585
ENSG00000172059|chr2:10043563-10044261	ENSG00000172059	KLF11	KLF11	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	610.7526611328125	58.0	True	0.0	True	1270	13534	chr2:10043563-10044261
ENSG00000203667|chr1:244835661-244835879	ENSG00000203667	COX20	COX20			targeting	2000	609.6505737304688	59.0	True	0.0	True	1270	13534	chr1:244835661-244835879
ENSG00000177551|chr1:115840808-115841142	ENSG00000177551	NHLH2	NHLH2	Tal-related	bHLH	targeting	2000	607.9902160644531	60.0	True	0.0	True	1270	13534	chr1:115840808-115841142
ENSG00000178665|chr7:55887473-55887555	ENSG00000178665	ZNF713	ZNF713		C2H2 ZF	targeting	2000	607.5744720458985	61.0	True	0.0	True	1270	13534	chr7:55887473-55887555
ENSG00000189299|chrX:55623405-55623829	ENSG00000189299	FOXR2	FOXR2		Forkhead	targeting	2000	607.4080169677734	62.0	True	0.0	True	1270	13534	chrX:55623405-55623829
ENSG00000130711|chr9:130664216-130664865	ENSG00000130711	PRDM12	PRDM12		C2H2 ZF	targeting	2000	607.3459442138671	63.0	True	0.0	True	1270	13534	chr9:130664216-130664865
ENSG00000131914|chr1:26410815-26411291	ENSG00000131914	LIN28A	LIN28A		CSD	targeting	2000	607.3318786621094	64.0	True	0.0	True	1270	13534	chr1:26410815-26411291
ENSG00000269404|chr19:50418934-50419189	ENSG00000269404	SPIB	SPIB	Ets-related	Ets	targeting	2000	606.9563598632812	65.0	True	0.0	True	1270	13534	chr19:50418934-50419189
ENSG00000064995|chr6:34887946-34888054	ENSG00000064995	TAF11	TAF11		Unknown	targeting	2000	606.6548706054688	66.0	True	0.0	True	1270	13534	chr6:34887946-34888054
ENSG00000217236|chr2:174334930-174335177	ENSG00000217236	SP9	SP9	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	606.6434509277344	67.0	True	0.0	True	1270	13534	chr2:174334930-174335177
ENSG00000101115|chr20:51801947-51802476	ENSG00000101115	SALL4	SALL4		C2H2 ZF	targeting	2000	606.4042266845703	68.0	True	0.0	True	1270	13534	chr20:51801947-51802476
ENSG00000180035|chr16:30395465-30395994	ENSG00000180035	ZNF48	ZNF48		C2H2 ZF	targeting	2000	605.6407897949218	69.0	True	0.0	True	1270	13534	chr16:30395465-30395994
ENSG00000089225|chr12:114405669-114406173	ENSG00000089225	TBX5	TBX5	TBX2-related factors	T-box	targeting	2000	605.6316040039062	70.0	True	0.0	True	1270	13534	chr12:114405669-114406173
ENSG00000162761|chr1:165356441-165356714	ENSG00000162761	LMX1A	LMX1A	HD-LIM	Homeodomain	targeting	2000	605.4789672851563	71.0	True	0.0	True	1270	13534	chr1:165356441-165356714
ENSG00000063515|chr22:19149909-19150251	ENSG00000063515	GSC2	GSC2	Paired-related HD factors	Homeodomain	targeting	2000	605.2818969726562	72.0	True	0.0	True	1270	13534	chr22:19149909-19150251
ENSG00000108511|chr17:48604687-48604981	ENSG00000108511	HOXB6	HOXB6	HOX	Homeodomain	targeting	2000	604.88779296875	73.0	True	0.0	True	1270	13534	chr17:48604687-48604981
ENSG00000198160|chr1:66925017-66925377	ENSG00000198160	MIER1	MIER1		Myb/SANT	targeting	2000	604.603890991211	74.0	True	0.0	True	1270	13534	chr1:66925017-66925377
ENSG00000049618|chr6:156779041-156779230	ENSG00000049618	ARID1B	ARID1B		ARID/BRIGHT	targeting	2000	603.5595886230469	75.0	True	0.0	True	1270	13534	chr6:156779041-156779230
ENSG00000152926|chr7:65006294-65006670	ENSG00000152926	ZNF117	ZNF117		C2H2 ZF	targeting	2000	603.4174499511719	76.0	True	0.0	True	1270	13534	chr7:65006294-65006670
ENSG00000187140|chr1:63323785-63323898	ENSG00000187140	FOXD3	FOXD3	FOX	Forkhead	targeting	2000	603.3073822021485	77.0	True	0.0	True	1270	13534	chr1:63323785-63323898
ENSG00000181450|chr1:227563558-227563916	ENSG00000181450	ZNF678	ZNF678	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	602.975375366211	78.0	True	0.0	True	1270	13534	chr1:227563558-227563916
ENSG00000198715|chr1:156291408-156291546	ENSG00000198715	C1orf85	GLMP		Unknown	targeting	2000	602.9082946777344	79.0	True	0.0	True	1270	13534	chr1:156291408-156291546
ENSG00000095794|chr10:35127292-35127389	ENSG00000095794	CREM	CREM	CREB-related factors	bZIP	targeting	2000	602.8453033447265	80.0	True	0.0	True	1270	13534	chr10:35127292-35127389
ENSG00000290687|chr17:18681916-18682305	ENSG00000290687	ZNF286B	ZNF286B	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	1185	602.5252044677734	81.0	True	0.0	True	1270	13534	chr17:18681916-18682305
ENSG00000105732|chr19:42076166-42076229	ENSG00000105732	ZNF574	ZNF574	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	1937	602.4493835449218	82.0	True	0.0	True	1270	13534	chr19:42076166-42076229
ENSG00000130522|chr19:18281310-18281622	ENSG00000130522	JUND	JUND	Jun-related	bZIP	targeting	2000	602.4256958007812	83.0	True	0.0	True	1270	13534	chr19:18281310-18281622
non-targeting|26|non-targeting:26-26						negative control	2000	602.3259094238281		False	0.0	True	1270	13534	non-targeting|26|non-targeting:26-26
ENSG00000153250|chr2:160493615-160493833	ENSG00000153250	RBMS1	RBMS1			targeting	2000	602.2021942138672	84.0	False	0.0	True	1270	13534	chr2:160493615-160493833
ENSG00000133794|chr11:13277791-13277895	ENSG00000133794	ARNTL	BMAL1		bHLH	targeting	2000	601.9192718505859	85.0	False	0.0	True	1270	13534	chr11:13277791-13277895
ENSG00000022976|chr14:102319739-102319958	ENSG00000022976	ZNF839	ZNF839		C2H2 ZF	targeting	2000	601.5646179199218	86.0	False	0.0	True	1270	13534	chr14:102319739-102319958
ENSG00000065526|chr1:15847812-15848268	ENSG00000065526	SPEN	SPEN		Unknown	targeting	2000	601.0509399414062	87.0	False	0.0	True	1270	13534	chr1:15847812-15848268
ENSG00000141579|chr17:82839794-82839974	ENSG00000141579	ZNF750	ZNF750		C2H2 ZF	targeting	2000	600.5780944824219	88.0	False	0.0	True	1270	13534	chr17:82839794-82839974
ENSG00000221923|chr19:52369942-52370264	ENSG00000221923	ZNF880	ZNF880		C2H2 ZF	targeting	2000	600.5573913574219	89.0	False	0.0	True	1270	13534	chr19:52369942-52370264
ENSG00000115966|chr2:175167692-175168186	ENSG00000115966	ATF2	ATF2	Jun-related	bZIP	targeting	2000	599.5430603027344	90.0	False	0.0	True	1270	13534	chr2:175167692-175168186
ENSG00000151612|chr4:145938449-145938841	ENSG00000151612	ZNF827	ZNF827	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	599.2246978759765	91.0	False	0.0	True	1270	13534	chr4:145938449-145938841
ENSG00000196482|chr1:217076892-217076980	ENSG00000196482	ESRRG	ESRRG		Nuclear receptor	targeting	2000	598.8863647460937	92.0	False	0.0	True	1270	13534	chr1:217076892-217076980
ENSG00000198807|chr14:36657577-36657854	ENSG00000198807	PAX9	PAX9	Paired domain only	Paired box	targeting	2000	598.8065979003907	93.0	False	0.0	True	1270	13534	chr14:36657577-36657854
non-targeting|56|non-targeting:56-56						negative control	2000	598.2472595214844		False	0.0	True	1270	13534	non-targeting|56|non-targeting:56-56
ENSG00000179774|chr10:68231719-68232126	ENSG00000179774	ATOH7	ATOH7	Tal-related	bHLH	targeting	2000	598.2232269287109	94.0	False	0.0	True	1270	13534	chr10:68231719-68232126
ENSG00000149136|chr11:57335432-57335883	ENSG00000149136	SSRP1	SSRP1		HMG/Sox	targeting	2000	598.1994476318359	95.0	False	0.0	True	1270	13534	chr11:57335432-57335883
ENSG00000167766|chr19:52617762-52618060	ENSG00000167766	ZNF83	ZNF83		C2H2 ZF	targeting	2000	598.0256378173829	96.0	False	0.0	True	1270	13534	chr19:52617762-52618060
ENSG00000108813|chr17:49968574-49969214	ENSG00000108813	DLX4	DLX4		Homeodomain	targeting	2000	597.5477935791016	97.0	False	0.0	True	1270	13534	chr17:49968574-49969214
ENSG00000160973|chr8:144475400-144475825	ENSG00000160973	FOXH1	FOXH1	FOX	Forkhead	targeting	2000	597.5308898925781	98.0	False	0.0	True	1270	13534	chr8:144475400-144475825
ENSG00000178919|chr9:97853228-97853325	ENSG00000178919	FOXE1	FOXE1	FOX	Forkhead	targeting	2000	597.4914733886719	99.0	False	0.0	True	1270	13534	chr9:97853228-97853325
non-targeting|87|non-targeting:87-87						negative control	2000	597.4072509765625		False	0.0	True	1270	13534	non-targeting|87|non-targeting:87-87
ENSG00000124613|chr6:27388991-27389183	ENSG00000124613	ZNF391	ZNF391		C2H2 ZF	targeting	2000	597.3183654785156	100.0	False	0.0	True	1270	13534	chr6:27388991-27389183
ENSG00000261678|chr8:144336352-144336724	ENSG00000261678	SCRT1	SCRT1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	597.2972229003906	101.0	False	0.0	True	1270	13534	chr8:144336352-144336724
ENSG00000115041|chr2:95346509-95346970	ENSG00000115041	KCNIP3	KCNIP3		Unknown	targeting	2000	597.2196594238281	102.0	False	0.0	True	1270	13534	chr2:95346509-95346970
ENSG00000213921|chr19:39776606-39777006	ENSG00000213921	LEUTX	LEUTX	Paired-related HD	Homeodomain	targeting	2000	597.143032836914	103.0	False	0.0	True	1270	13534	chr19:39776606-39777006
ENSG00000131408|chr19:50376443-50376703	ENSG00000131408	NR1H2	NR1H2		Nuclear receptor	targeting	2000	596.9405151367188	104.0	False	0.0	True	1270	13534	chr19:50376443-50376703
ENSG00000198046|chr19:56477265-56477326	ENSG00000198046	ZNF667	ZNF667	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	596.9088012695313	105.0	False	0.0	True	1270	13534	chr19:56477265-56477326
ENSG00000043355|chr13:99981848-99982255	ENSG00000043355	ZIC2	ZIC2		C2H2 ZF	targeting	2000	596.4235748291015	106.0	False	0.0	True	1270	13534	chr13:99981848-99982255
ENSG00000159905|chr19:43951236-43951495	ENSG00000159905	ZNF221	ZNF221		C2H2 ZF	targeting	2000	595.9055725097656	107.0	False	0.0	True	1270	13534	chr19:43951236-43951495
ENSG00000157514|chrX:107716580-107717039	ENSG00000157514	TSC22D3	TSC22D3		Unknown	targeting	2000	595.8740661621093	108.0	False	0.0	True	1270	13534	chrX:107716580-107717039
ENSG00000115738|chr2:8682041-8682266	ENSG00000115738	ID2	ID2		bHLH	targeting	2000	595.8246429443359	109.0	False	0.0	True	1270	13534	chr2:8682041-8682266
ENSG00000168453|chr8:22133281-22133384	ENSG00000168453	HR	HR		Unknown	targeting	2000	595.2341827392578	110.0	False	0.0	True	1270	13534	chr8:22133281-22133384
ENSG00000156150|chr1:110070253-110070638	ENSG00000156150	ALX3	ALX3	Paired-related HD factors	Homeodomain	targeting	2000	595.2303466796875	111.0	False	0.0	True	1270	13534	chr1:110070253-110070638
ENSG00000123407|chr12:53954897-53955178	ENSG00000123407	HOXC12	HOXC12	HOX	Homeodomain	targeting	2000	594.9931793212891	112.0	False	0.0	True	1270	13534	chr12:53954897-53955178
ENSG00000120149|chr5:174724606-174724960	ENSG00000120149	MSX2	MSX2	NK	Homeodomain	targeting	2000	594.9906341552735	113.0	False	0.0	True	1270	13534	chr5:174724606-174724960
ENSG00000170260|chr7:149239653-149239735	ENSG00000170260	ZNF212	ZNF212		C2H2 ZF	targeting	2000	594.8614379882813	114.0	False	0.0	True	1270	13534	chr7:149239653-149239735
ENSG00000159200|chr21:34526660-34526834	ENSG00000159200	RCAN1	RCAN1		Unknown	targeting	2000	594.64072265625	115.0	False	0.0	True	1270	13534	chr21:34526660-34526834
ENSG00000180053|chr8:23706141-23706612	ENSG00000180053	NKX2-6	NKX2-6		Homeodomain	targeting	2000	594.4267303466797	116.0	False	0.0	True	1270	13534	chr8:23706141-23706612
ENSG00000139154|chr12:19439636-19440076	ENSG00000139154	AEBP2	AEBP2		C2H2 ZF	targeting	2000	594.3631744384766	117.0	False	0.0	True	1270	13534	chr12:19439636-19440076
ENSG00000144355|chr2:172084789-172085206	ENSG00000144355	DLX1	DLX1	NK	Homeodomain	targeting	2000	594.3428558349609	118.0	False	0.0	True	1270	13534	chr2:172084789-172085206
ENSG00000183495|chr12:131949997-131950319	ENSG00000183495	EP400	EP400		Unknown	targeting	2000	594.1135101318359	119.0	False	0.0	True	1270	13534	chr12:131949997-131950319
ENSG00000155545|chr5:56951874-56952239	ENSG00000155545	MIER3	MIER3		Myb/SANT	targeting	2000	594.0642639160156	120.0	False	0.0	True	1270	13534	chr5:56951874-56952239
ENSG00000164651|chr7:20786502-20786925	ENSG00000164651	SP8	SP8	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	594.0038879394531	121.0	False	0.0	True	1270	13534	chr7:20786502-20786925
ENSG00000254004|chr19:36528039-36528685	ENSG00000254004	ZNF260	ZNF260	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	593.8522644042969	122.0	False	0.0	True	1270	13534	chr19:36528039-36528685
ENSG00000121413|chr19:58098124-58098236	ENSG00000121413	ZSCAN18	ZSCAN18		C2H2 ZF	targeting	2000	593.8223449707032	123.0	False	0.0	True	1270	13534	chr19:58098124-58098236
ENSG00000236609|chr7:6621436-6621978	ENSG00000236609	ZNF853	ZNF853	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	593.4718475341797	124.0	False	0.0	True	1270	13534	chr7:6621436-6621978
ENSG00000172667|chr3:179071730-179071820	ENSG00000172667	ZMAT3	ZMAT3		C2H2 ZF	targeting	2000	593.1917053222656	125.0	False	0.0	True	1270	13534	chr3:179071730-179071820
ENSG00000160336|chr19:53432042-53432477	ENSG00000160336	ZNF761	ZNF761		C2H2 ZF	targeting	2000	593.1065155029297	126.0	False	0.0	True	1270	13534	chr19:53432042-53432477
non-targeting|44|non-targeting:44-44						negative control	2000	592.9316375732421		False	0.0	True	1270	13534	non-targeting|44|non-targeting:44-44
ENSG00000163064|chr2:118847273-118847656	ENSG00000163064	EN1	EN1	NK	Homeodomain	targeting	2000	592.7290496826172	127.0	False	0.0	True	1270	13534	chr2:118847273-118847656
ENSG00000203883|chr20:64049282-64049635	ENSG00000203883	SOX18	SOX18	SOX-related factors	HMG/Sox	targeting	2000	592.5472106933594	128.0	False	0.0	True	1270	13534	chr20:64049282-64049635
ENSG00000125285|chr13:94712239-94712536	ENSG00000125285	SOX21	SOX21	SOX-related factors	HMG/Sox	targeting	2000	592.3427185058594	129.0	False	0.0	True	1270	13534	chr13:94712239-94712536
ENSG00000256229|chr19:20167219-20167664	ENSG00000256229	ZNF486	ZNF486		C2H2 ZF	targeting	2000	591.9256164550782	130.0	False	0.0	True	1270	13534	chr19:20167219-20167664
ENSG00000197905|chr12:2959413-2960045	ENSG00000197905	TEAD4	TEAD4	TEF-1-related factors	TEA	targeting	2000	591.9011871337891	131.0	False	0.0	True	1270	13534	chr12:2959413-2960045
ENSG00000161551|chr19:51887666-51887940	ENSG00000161551	ZNF577	ZNF577		C2H2 ZF	targeting	2000	591.8102264404297	132.0	False	0.0	True	1270	13534	chr19:51887666-51887940
ENSG00000196466|chr19:12400949-12401251	ENSG00000196466	ZNF799	ZNF799		C2H2 ZF	targeting	2000	591.6192321777344	133.0	False	0.0	True	1270	13534	chr19:12400949-12401251
ENSG00000153879|chr19:33373314-33374166	ENSG00000153879	CEBPG	CEBPG	CEBP-related	bZIP	targeting	2000	591.4925262451172	134.0	False	0.0	True	1270	13534	chr19:33373314-33374166
ENSG00000148835|chr10:103367999-103368480	ENSG00000148835	TAF5	TAF5		Unknown	targeting	2000	591.314584350586	135.0	False	0.0	True	1270	13534	chr10:103367999-103368480
ENSG00000125945|chr1:23369540-23369830	ENSG00000125945	ZNF436	ZNF436	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	591.0771026611328	136.0	False	0.0	True	1270	13534	chr1:23369540-23369830
ENSG00000128709|chr2:176122703-176123019	ENSG00000128709	HOXD9	HOXD9	HOX	Homeodomain	targeting	2000	590.2853240966797	137.0	False	0.0	True	1270	13534	chr2:176122703-176123019
ENSG00000176024|chr19:51927443-51927703	ENSG00000176024	ZNF613	ZNF613		C2H2 ZF	targeting	2000	590.1379089355469	138.0	False	0.0	True	1270	13534	chr19:51927443-51927703
