,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
non-targeting|7|non-targeting:7-7,2000,negative control,1.16839599609375,0.264,0.83349609375,0.507,0.8272705078125,0.521,0.63323974609375,0.719,1.94512939453125,0.065,0.4486083984375,0.916,1.739501953125,0.092,0.49176025390625,0.883,0.81304931640625,0.509,0.35723876953125,0.972,0.8321533203125,0.52,0.552001953125,0.822,0.96331787109375,0.397,1.1444091796875,0.255,1.34326171875,0.195,0.5584716796875,0.792,0.78411865234375,0.525,0.66949462890625,0.683,0.5364990234375,0.837,0.86114501953125,0.502,0.875128173828125,0.5488000000000001,0.2605779838442131,-0.05792833428095851
non-targeting|8|non-targeting:8-8,2000,negative control,4.64044189453125,0.0,1.3173828125,0.199,1.09454345703125,0.3,1.63812255859375,0.125,1.052734375,0.327,1.54241943359375,0.148,5.57733154296875,0.0,1.7174072265625,0.088,1.42010498046875,0.169,2.06365966796875,0.054,2.83795166015625,0.01,2.7489013671875,0.012,1.2333984375,0.22,2.2796630859375,0.024,1.548583984375,0.12,2.88458251953125,0.006,1.77996826171875,0.067,1.96026611328125,0.049,2.5400390625,0.019,1.74578857421875,0.091,2.18116455078125,0.1014,0.9939192172839061,0.3386884307325553
non-targeting|9|non-targeting:9-9,2000,negative control,1.78076171875,0.078,0.30462646484375,0.991,0.3416748046875,0.978,0.49853515625,0.876,0.93310546875,0.451,0.38134765625,0.977,2.46051025390625,0.015,0.61798095703125,0.758,0.61041259765625,0.756,0.6409912109375,0.71,0.87274169921875,0.475,0.94757080078125,0.412,0.5345458984375,0.855,0.70379638671875,0.672,0.494384765625,0.895,0.82855224609375,0.497,0.5035400390625,0.858,1.03192138671875,0.349,0.81988525390625,0.551,0.41656494140625,0.943,0.7861724853515625,0.6548499999999999,0.1838515362314744,-0.10448215978976641
non-targeting|10|non-targeting:10-10,2000,negative control,2.2685546875,0.037,0.41973876953125,0.944,0.63409423828125,0.719,0.42828369140625,0.939,0.5174560546875,0.874,0.54901123046875,0.818,2.7735595703125,0.014,0.62176513671875,0.745,0.4442138671875,0.921,0.72198486328125,0.612,1.70263671875,0.097,1.16259765625,0.284,0.37762451171875,0.968,0.91815185546875,0.433,0.76776123046875,0.62,1.09613037109375,0.32,0.5032958984375,0.878,0.77777099609375,0.587,1.08648681640625,0.307,0.86248779296875,0.505,0.9316802978515625,0.5811000000000001,0.23574165096382327,-0.030733088395171835
non-targeting|11|non-targeting:11-11,2000,negative control,0.9710693359375,0.395,0.8924560546875,0.48,1.26416015625,0.227,0.57965087890625,0.809,1.333740234375,0.218,0.87322998046875,0.488,1.212646484375,0.271,0.8482666015625,0.525,0.68133544921875,0.687,0.5205078125,0.854,1.66241455078125,0.104,0.82696533203125,0.53,1.0235595703125,0.368,0.7587890625,0.597,1.16748046875,0.272,0.52081298828125,0.874,0.61614990234375,0.757,0.8365478515625,0.522,0.76446533203125,0.593,1.093994140625,0.306,0.922412109375,0.49385,0.3063961479278776,-0.035075004282067855
non-targeting|12|non-targeting:12-12,2000,negative control,2.2235107421875,0.04,0.5496826171875,0.823,0.55908203125,0.827,0.74774169921875,0.618,1.24444580078125,0.249,0.70953369140625,0.632,3.08050537109375,0.007,1.15386962890625,0.271,0.9896240234375,0.411,1.06683349609375,0.326,1.05108642578125,0.33,0.9710693359375,0.415,0.8712158203125,0.465,0.7979736328125,0.555,0.5511474609375,0.853,1.109619140625,0.299,0.90203857421875,0.454,1.4488525390625,0.155,1.02862548828125,0.352,0.396240234375,0.963,1.0726348876953125,0.45224999999999993,0.34461182160069737,0.03045191838423212
non-targeting|13|non-targeting:13-13,2000,negative control,0.6318359375,0.725,0.60931396484375,0.756,1.2120361328125,0.234,0.654052734375,0.705,1.62371826171875,0.115,0.64935302734375,0.713,0.9296875,0.446,0.77178955078125,0.595,0.68682861328125,0.695,0.4842529296875,0.882,1.20697021484375,0.28,0.64166259765625,0.708,0.85968017578125,0.474,0.68634033203125,0.668,0.86981201171875,0.486,0.486083984375,0.891,0.52880859375,0.857,1.1153564453125,0.308,0.73309326171875,0.637,0.7364501953125,0.642,0.8058563232421875,0.59085,0.22851540986341976,-0.09374238199796331
non-targeting|14|non-targeting:14-14,2000,negative control,1.396484375,0.171,0.5125732421875,0.881,0.512451171875,0.843,0.32904052734375,0.987,0.93121337890625,0.418,0.392578125,0.972,1.93896484375,0.062,0.49420166015625,0.892,0.5413818359375,0.848,0.3162841796875,0.99,1.10162353515625,0.296,0.52008056640625,0.865,0.69073486328125,0.682,0.60284423828125,0.75,0.750732421875,0.62,0.4168701171875,0.953,0.5277099609375,0.861,0.5355224609375,0.824,0.48907470703125,0.896,0.5867919921875,0.761,0.67935791015625,0.7286,0.13750487246410573,-0.16790136349060936
non-targeting|15|non-targeting:15-15,2000,negative control,1.25006103515625,0.213,0.68878173828125,0.655,0.8046875,0.528,0.3992919921875,0.956,1.29071044921875,0.212,0.58209228515625,0.764,1.77935791015625,0.076,0.71881103515625,0.634,0.61029052734375,0.764,0.4249267578125,0.938,1.50518798828125,0.132,0.5482177734375,0.829,0.75091552734375,0.584,0.72344970703125,0.631,1.07769775390625,0.326,0.47760009765625,0.902,0.576904296875,0.813,0.5670166015625,0.788,0.452880859375,0.931,0.92486572265625,0.44,0.8076873779296875,0.6057999999999999,0.21766356212073545,-0.09275670396814426
non-targeting|16|non-targeting:16-16,2000,negative control,0.5596923828125,0.816,1.24163818359375,0.234,1.624267578125,0.106,0.785888671875,0.571,2.1409912109375,0.03,0.89404296875,0.46,0.7264404296875,0.628,0.93389892578125,0.444,0.89794921875,0.468,0.45611572265625,0.917,1.64453125,0.093,0.73333740234375,0.615,1.36669921875,0.192,0.896240234375,0.453,1.63531494140625,0.119,0.3994140625,0.963,0.76165771484375,0.588,0.9461669921875,0.417,0.61767578125,0.727,1.376708984375,0.187,1.03193359375,0.4514,0.3454288243085127,0.01365175078357607
non-targeting|17|non-targeting:17-17,2000,negative control,2.04656982421875,0.054,0.38525390625,0.955,0.53790283203125,0.857,0.5068359375,0.869,0.49432373046875,0.876,0.61187744140625,0.749,2.7769775390625,0.008,0.86749267578125,0.501,0.5048828125,0.89,0.7294921875,0.61,1.67352294921875,0.107,1.00335693359375,0.377,0.5118408203125,0.884,0.55584716796875,0.825,0.4566650390625,0.941,0.90191650390625,0.459,0.595458984375,0.795,0.9144287109375,0.449,0.8939208984375,0.475,0.7872314453125,0.573,0.8877899169921875,0.6127,0.21274503151825272,-0.051689791749851235
non-targeting|18|non-targeting:18-18,2000,negative control,2.001708984375,0.042,0.521484375,0.851,0.752685546875,0.589,0.75115966796875,0.587,0.91162109375,0.489,0.939453125,0.435,2.67950439453125,0.009,1.28076171875,0.221,0.771728515625,0.577,1.0169677734375,0.401,1.4658203125,0.145,1.22027587890625,0.253,0.8350830078125,0.51,0.6920166015625,0.708,0.59649658203125,0.772,1.0009765625,0.386,0.864013671875,0.488,1.35772705078125,0.19,1.15740966796875,0.294,0.8662109375,0.501,1.0841552734375,0.42239999999999994,0.37426580900309864,0.035091486600765054
non-targeting|19|non-targeting:19-19,2000,negative control,2.97955322265625,0.006,0.72552490234375,0.631,0.54888916015625,0.814,0.794921875,0.554,0.60064697265625,0.764,0.80718994140625,0.546,3.70391845703125,0.002,0.68902587890625,0.687,0.69000244140625,0.691,1.030029296875,0.37,2.0030517578125,0.045,1.56658935546875,0.111,0.68951416015625,0.69,1.07025146484375,0.345,0.8094482421875,0.563,1.5181884765625,0.13,0.91156005859375,0.475,1.0450439453125,0.346,1.250732421875,0.246,1.2010498046875,0.267,1.231756591796875,0.4141499999999999,0.3828318480262005,0.09052489509823428
non-targeting|20|non-targeting:20-20,2000,negative control,3.54302978515625,0.001,0.74481201171875,0.615,1.07232666015625,0.351,1.17254638671875,0.257,0.4912109375,0.895,1.26336669921875,0.218,4.1611328125,0.001,1.5867919921875,0.13,0.78704833984375,0.585,1.55584716796875,0.122,2.31976318359375,0.031,2.33367919921875,0.025,0.8287353515625,0.539,1.36358642578125,0.19,0.82305908203125,0.541,2.01934814453125,0.054,1.048828125,0.356,1.7294921875,0.081,2.1531982421875,0.037,1.4698486328125,0.14,1.623382568359375,0.25844999999999996,0.5876066600108882,0.21042087826655606
non-targeting|21|non-targeting:21-21,2000,negative control,4.42730712890625,0.001,2.50958251953125,0.016,2.58966064453125,0.025,1.898193359375,0.058,1.210205078125,0.26,2.46710205078125,0.017,4.7894287109375,0.0,1.57366943359375,0.103,1.6104736328125,0.115,2.09246826171875,0.033,4.890869140625,0.0,3.0650634765625,0.007,2.15704345703125,0.044,2.80145263671875,0.006,3.15325927734375,0.0,2.82537841796875,0.007,2.08624267578125,0.042,1.08697509765625,0.312,2.61346435546875,0.014,3.76629638671875,0.003,2.680706787109375,0.053149999999999996,1.2744150277293056,0.42824931390665216
non-targeting|22|non-targeting:22-22,2000,negative control,1.41766357421875,0.166,1.3419189453125,0.194,1.5196533203125,0.134,0.79156494140625,0.57,1.57403564453125,0.101,1.113037109375,0.299,1.81829833984375,0.087,0.75164794921875,0.589,0.80072021484375,0.579,0.53973388671875,0.827,2.350341796875,0.014,0.9556884765625,0.401,1.35260009765625,0.191,1.34136962890625,0.19,1.971435546875,0.055,0.8759765625,0.465,0.80792236328125,0.548,0.47528076171875,0.899,0.894287109375,0.46,1.83978271484375,0.073,1.22664794921875,0.34209999999999996,0.46583423104339267,0.08871993709540583
non-targeting|23|non-targeting:23-23,2000,negative control,0.66119384765625,0.712,2.26171875,0.031,2.71026611328125,0.013,1.5225830078125,0.126,3.373046875,0.0,1.734130859375,0.098,0.69189453125,0.671,1.6727294921875,0.112,1.7789306640625,0.074,1.02178955078125,0.356,2.41351318359375,0.026,1.28533935546875,0.229,2.21392822265625,0.036,1.71929931640625,0.119,2.81878662109375,0.015,1.05181884765625,0.373,1.4931640625,0.149,1.60296630859375,0.111,1.23260498046875,0.284,2.1375732421875,0.041,1.7698638916015625,0.1788,0.7476081968187558,0.24793986896110348
non-targeting|24|non-targeting:24-24,2000,negative control,1.42413330078125,0.171,0.849365234375,0.479,0.89825439453125,0.453,0.48101806640625,0.891,1.32440185546875,0.201,0.63916015625,0.741,1.9405517578125,0.067,0.4189453125,0.944,0.5535888671875,0.804,0.41644287109375,0.944,1.45135498046875,0.161,0.86431884765625,0.499,0.911376953125,0.451,1.1312255859375,0.303,1.4573974609375,0.166,0.76702880859375,0.558,0.5994873046875,0.735,0.39447021484375,0.96,0.75933837890625,0.576,1.18829345703125,0.244,0.9235076904296875,0.5174,0.2861651819147003,-0.034559483659289
non-targeting|25|non-targeting:25-25,2000,negative control,1.05487060546875,0.345,0.951171875,0.398,1.3367919921875,0.176,0.6785888671875,0.65,1.524169921875,0.148,0.797119140625,0.554,1.295654296875,0.231,0.83062744140625,0.538,0.78619384765625,0.583,0.58782958984375,0.788,1.8101806640625,0.072,0.82379150390625,0.519,0.92279052734375,0.416,0.80340576171875,0.544,1.194091796875,0.291,0.84173583984375,0.532,0.5152587890625,0.88,1.09637451171875,0.333,0.8514404296875,0.468,0.9871826171875,0.406,0.9844635009765625,0.44360000000000016,0.3529986724059508,-0.00680038071257132
non-targeting|26|non-targeting:26-26,2000,negative control,3.281494140625,0.005,1.1480712890625,0.296,1.68994140625,0.096,1.25091552734375,0.205,0.54705810546875,0.859,1.61749267578125,0.121,3.4300537109375,0.004,1.55609130859375,0.126,0.7562255859375,0.626,1.53125,0.133,2.9329833984375,0.009,2.55511474609375,0.016,1.2664794921875,0.231,1.29412841796875,0.186,1.29559326171875,0.238,1.90423583984375,0.064,0.89239501953125,0.476,1.64300537109375,0.102,2.26708984375,0.026,1.88775634765625,0.071,1.7373687744140625,0.19449999999999995,0.7110580661471217,0.23989201170814525
non-targeting|27|non-targeting:27-27,2000,negative control,1.76611328125,0.081,0.89227294921875,0.467,1.4609375,0.154,0.6865234375,0.666,0.774658203125,0.591,1.0418701171875,0.351,1.8201904296875,0.07,0.738037109375,0.617,0.4371337890625,0.926,0.656005859375,0.707,2.40997314453125,0.025,1.38372802734375,0.184,0.8759765625,0.464,0.8162841796875,0.537,1.217041015625,0.255,0.96563720703125,0.398,0.46392822265625,0.922,0.80810546875,0.563,1.2012939453125,0.249,1.5416259765625,0.118,1.0978668212890625,0.41725,0.37959324627776925,0.0405496604353446
non-targeting|28|non-targeting:28-28,2000,negative control,2.4715576171875,0.01,0.804931640625,0.566,1.14630126953125,0.262,0.731201171875,0.61,0.37701416015625,0.98,1.15753173828125,0.295,2.82354736328125,0.009,1.0458984375,0.354,0.5784912109375,0.815,0.85528564453125,0.453,2.55206298828125,0.018,1.6173095703125,0.083,0.74444580078125,0.624,0.967529296875,0.409,1.1083984375,0.325,1.38409423828125,0.164,0.6021728515625,0.77,0.8536376953125,0.486,1.46795654296875,0.157,1.55560302734375,0.14,1.24224853515625,0.37649999999999995,0.4242234845704657,0.09420849330331599
non-targeting|29|non-targeting:29-29,2000,negative control,2.49884033203125,0.022,0.725341796875,0.604,0.63616943359375,0.752,0.67364501953125,0.676,0.46368408203125,0.916,0.74072265625,0.602,3.21661376953125,0.006,0.5640869140625,0.811,0.52392578125,0.875,0.76129150390625,0.599,1.9010009765625,0.068,1.37725830078125,0.176,0.65130615234375,0.722,1.026611328125,0.355,0.93634033203125,0.437,1.136474609375,0.288,0.75506591796875,0.646,0.76776123046875,0.583,1.14422607421875,0.266,1.16339111328125,0.324,1.0831878662109375,0.48640000000000005,0.31299750507542035,0.03470378643417348
non-targeting|30|non-targeting:30-30,2000,negative control,1.4293212890625,0.183,0.65789794921875,0.708,0.85015869140625,0.494,0.35980224609375,0.982,0.91180419921875,0.461,0.60028076171875,0.765,1.914306640625,0.067,0.76837158203125,0.6,0.461181640625,0.913,0.41815185546875,0.948,1.56988525390625,0.12,0.86737060546875,0.485,0.75396728515625,0.597,0.720947265625,0.648,1.09130859375,0.327,0.6217041015625,0.773,0.4359130859375,0.939,0.54071044921875,0.828,0.8240966796875,0.512,0.9693603515625,0.399,0.8383270263671875,0.5874499999999999,0.23102169904887762,-0.07658653263296247
non-targeting|31|non-targeting:31-31,2000,negative control,2.20751953125,0.035,0.739501953125,0.619,0.5811767578125,0.799,0.62677001953125,0.731,0.97540283203125,0.388,0.5771484375,0.774,3.02978515625,0.008,0.667236328125,0.684,0.62359619140625,0.724,0.60589599609375,0.754,1.57122802734375,0.126,1.08026123046875,0.32,0.84033203125,0.527,1.1395263671875,0.29,1.28369140625,0.214,1.10198974609375,0.305,0.69488525390625,0.661,0.58843994140625,0.79,0.94110107421875,0.419,1.0655517578125,0.323,1.047052001953125,0.47455000000000014,0.32370887065171183,0.019968251497809578
non-targeting|32|non-targeting:32-32,2000,negative control,4.4852294921875,0.0,1.25701904296875,0.243,0.9119873046875,0.452,1.9356689453125,0.042,1.85479736328125,0.074,1.56671142578125,0.109,5.68243408203125,0.0,1.99755859375,0.049,2.0855712890625,0.035,2.46148681640625,0.021,1.8873291015625,0.059,2.50390625,0.016,1.74664306640625,0.075,2.0447998046875,0.055,1.2208251953125,0.244,2.63330078125,0.014,2.09002685546875,0.035,2.68182373046875,0.008,2.24383544921875,0.037,1.35797119140625,0.182,2.2324462890625,0.08749999999999998,1.057942316158605,0.34878101889568863
non-targeting|33|non-targeting:33-33,2000,negative control,2.7860107421875,0.009,0.97442626953125,0.392,0.90191650390625,0.447,0.79669189453125,0.561,1.00946044921875,0.386,0.80731201171875,0.552,3.3861083984375,0.002,0.75408935546875,0.588,0.71136474609375,0.622,0.9140625,0.429,1.83111572265625,0.064,1.579345703125,0.123,0.9937744140625,0.404,1.53179931640625,0.126,1.55792236328125,0.105,1.536376953125,0.138,0.80072021484375,0.546,0.748779296875,0.587,1.3599853515625,0.181,1.31976318359375,0.189,1.31505126953125,0.32255,0.4913894895705875,0.11894268487175798
non-targeting|34|non-targeting:34-34,2000,negative control,3.03955078125,0.006,0.714111328125,0.627,0.62548828125,0.745,1.10791015625,0.309,1.4093017578125,0.173,0.9404296875,0.438,4.01458740234375,0.0,1.23992919921875,0.237,1.25592041015625,0.219,1.512451171875,0.154,1.10626220703125,0.286,1.63458251953125,0.114,1.029541015625,0.36,1.4725341796875,0.163,0.78228759765625,0.574,1.60760498046875,0.101,1.3271484375,0.202,1.68841552734375,0.094,1.55377197265625,0.114,0.81683349609375,0.529,1.44393310546875,0.27225,0.5650161598180616,0.1595470737054072
non-targeting|35|non-targeting:35-35,2000,negative control,2.5643310546875,0.019,0.76141357421875,0.61,0.708984375,0.649,1.14825439453125,0.275,1.49920654296875,0.158,1.0548095703125,0.346,3.47015380859375,0.007,1.64300537109375,0.1,1.34130859375,0.21,1.50958251953125,0.136,1.373046875,0.19,1.2537841796875,0.226,1.2371826171875,0.243,0.973388671875,0.401,0.53619384765625,0.849,1.3167724609375,0.205,1.3726806640625,0.201,1.9813232421875,0.049,1.2281494140625,0.255,0.619384765625,0.741,1.3796478271484376,0.2935,0.532377097582175,0.13976824129597681
non-targeting|36|non-targeting:36-36,2000,negative control,1.1126708984375,0.278,1.95098876953125,0.052,2.41485595703125,0.025,1.49493408203125,0.141,3.1593017578125,0.004,1.65863037109375,0.097,1.385009765625,0.19,1.41851806640625,0.154,1.75274658203125,0.075,1.088134765625,0.304,2.29449462890625,0.037,1.2916259765625,0.221,1.98358154296875,0.06,2.01654052734375,0.051,2.6485595703125,0.019,1.36688232421875,0.163,1.41485595703125,0.164,1.48870849609375,0.148,1.47698974609375,0.146,2.0660400390625,0.054,1.7742034912109375,0.11915,0.923869505456994,0.2490034294989584
non-targeting|37|non-targeting:37-37,2000,negative control,3.01202392578125,0.006,0.91888427734375,0.442,0.80242919921875,0.577,1.2596435546875,0.215,1.8074951171875,0.076,0.9317626953125,0.426,3.92352294921875,0.005,1.6278076171875,0.101,1.4769287109375,0.141,1.62646484375,0.102,1.244873046875,0.231,1.657470703125,0.117,1.267822265625,0.232,1.43316650390625,0.173,1.0267333984375,0.341,1.863037109375,0.05,1.23724365234375,0.238,2.16302490234375,0.034,1.5914306640625,0.103,0.667724609375,0.699,1.5769744873046876,0.21545,0.6666333444902832,0.1978246672588839
non-targeting|38|non-targeting:38-38,2000,negative control,1.6895751953125,0.086,0.38800048828125,0.964,0.32989501953125,0.991,0.36004638671875,0.976,0.97540283203125,0.374,0.348388671875,0.977,2.43310546875,0.024,0.60284423828125,0.762,0.49151611328125,0.877,0.55181884765625,0.811,1.02008056640625,0.339,0.8076171875,0.531,0.61962890625,0.741,0.54766845703125,0.829,0.515869140625,0.875,0.7330322265625,0.625,0.446533203125,0.915,0.95489501953125,0.388,0.58001708984375,0.778,0.409912109375,0.958,0.7402923583984375,0.6910499999999999,0.16048424417764373,-0.13059673356055096
non-targeting|39|non-targeting:39-39,2000,negative control,3.04058837890625,0.004,1.12347412109375,0.288,0.70794677734375,0.632,1.09576416015625,0.303,1.35235595703125,0.184,1.007080078125,0.352,4.31976318359375,0.001,1.11566162109375,0.285,1.35723876953125,0.195,1.26043701171875,0.211,2.04388427734375,0.033,1.3560791015625,0.182,1.17193603515625,0.249,1.77557373046875,0.083,1.65777587890625,0.114,1.63848876953125,0.099,1.48834228515625,0.142,0.9315185546875,0.419,1.39715576171875,0.157,1.44683837890625,0.136,1.5643951416015625,0.20345,0.6915209598382701,0.1943464585336672
non-targeting|40|non-targeting:40-40,2000,negative control,1.33990478515625,0.197,0.64471435546875,0.691,0.77685546875,0.555,0.40399169921875,0.94,0.99334716796875,0.375,0.54150390625,0.847,1.9210205078125,0.058,0.401611328125,0.951,0.396240234375,0.959,0.2591552734375,0.998,1.43798828125,0.164,0.714111328125,0.647,0.62640380859375,0.713,0.85357666015625,0.527,1.10888671875,0.303,0.6441650390625,0.733,0.4173583984375,0.947,0.4417724609375,0.908,0.65521240234375,0.698,0.932861328125,0.44,0.7755340576171875,0.63255,0.1988982742105548,-0.11039912536754964
non-targeting|41|non-targeting:41-41,2000,negative control,3.48785400390625,0.005,1.1561279296875,0.278,0.82098388671875,0.511,1.5367431640625,0.118,2.08343505859375,0.038,1.268798828125,0.199,4.5389404296875,0.001,1.90716552734375,0.058,1.80108642578125,0.091,1.974609375,0.045,1.19342041015625,0.238,1.716796875,0.082,1.67755126953125,0.102,1.65521240234375,0.105,1.01617431640625,0.389,1.9339599609375,0.054,1.84527587890625,0.06,2.37701416015625,0.018,1.6470947265625,0.102,0.719482421875,0.662,1.8178863525390625,0.15779999999999997,0.8018654801683242,0.2595667292666273
non-targeting|42|non-targeting:42-42,2000,negative control,4.3321533203125,0.001,1.0887451171875,0.336,0.9139404296875,0.427,1.74920654296875,0.082,1.01702880859375,0.341,1.48968505859375,0.14,5.38433837890625,0.0,2.0264892578125,0.049,1.52825927734375,0.135,2.1412353515625,0.029,2.3204345703125,0.031,2.444580078125,0.023,1.37713623046875,0.197,1.74249267578125,0.093,1.01824951171875,0.404,2.522705078125,0.017,1.73944091796875,0.083,2.3736572265625,0.03,2.37847900390625,0.023,1.35906982421875,0.191,2.0473663330078127,0.1316,0.8807111108753924,0.3111955574497605
