chromosome	start	end	seq_name	seq_class	seq_score	gene_name
chr1	1511934	1512242	promoter|chr1:1511784-1512392	promoter	1.0	ATAD3A
chr1	1539379	1539944	promoter|chr1:1539229-1540094	promoter	1.0	TMEM240
chr1	1540260	1541387	promoter|chr1:1540110-1541537	promoter	1.0	TMEM240
chr1	1573892	1575293	promoter|chr1:1573742-1575443	promoter	1.0	SSU72
chr1	1599136	1599643	promoter|chr1:1598986-1599793	promoter	1.0	FNDC10
chr1	1599996	1600196	promoter|chr1:1599846-1600346	promoter	1.0	FNDC10
chr1	1600611	1601066	promoter|chr1:1600461-1601216	promoter	1.0	FNDC10
chr1	1614858	1615895	promoter|chr1:1614708-1616045	promoter	1.0	MIB2
chr1	1631018	1632280	promoter|chr1:1630868-1632430	promoter	1.0	MMP23B
chr1	1692447	1693499	promoter|chr1:1692297-1693649	promoter	1.0	SLC35E2B
chr1	1724005	1724665	promoter|chr1:1723855-1724815	promoter	1.0	CDK11A
chr1	1724005	1724665	promoter|chr1:1723855-1724815	promoter	1.0	CDK11B
chr1	1745720	1746551	promoter|chr1:1745570-1746701	promoter	1.0	SLC35E2
chr1	1778328	1779159	promoter|chr1:1778178-1779309	promoter	1.0	NADK
chr1	1891017	1892249	promoter|chr1:1890867-1892399	promoter	1.0	GNB1
chr1	1914726	1914926	promoter|chr1:1914576-1915076	promoter	1.0	CALML6
chr1	1919001	1919583	promoter|chr1:1918851-1919733	promoter	1.0	TMEM52
chr1	2003490	2004210	promoter|chr1:2003340-2004360	promoter	1.0	CFAP74
chr1	2018416	2018867	promoter|chr1:2018266-2019017	promoter	1.0	GABRD
chr1	2019228	2019837	promoter|chr1:2019078-2019987	promoter	1.0	GABRD
chr1	2049513	2050817	promoter|chr1:2049363-2050967	promoter	1.0	PRKCZ
chr1	2194675	2195423	promoter|chr1:2194525-2195573	promoter	1.0	FAAP20
chr1	2228594	2228794	promoter|chr1:2228444-2228944	promoter	1.0	SKI
chr1	2229241	2229696	promoter|chr1:2229091-2229846	promoter	1.0	SKI
chr1	2391049	2391874	promoter|chr1:2390899-2392024	promoter	1.0	RER1
chr1	2391049	2391874	promoter|chr1:2390899-2392024	promoter	1.0	MORN1
chr1	2412012	2414655	promoter|chr1:2411862-2414805	promoter	1.0	PEX10
chr1	2476214	2476414	promoter|chr1:2476064-2476564	promoter	1.0	PLCH2
chr1	2525874	2527002	promoter|chr1:2525724-2527152	promoter	1.0	PANK4
chr1	2530145	2530547	promoter|chr1:2529995-2530697	promoter	1.0	HES5
chr1	2556264	2556464	promoter|chr1:2556114-2556614	promoter	1.0	TNFRSF14
chr1	2586500	2586849	promoter|chr1:2586350-2586999	promoter	1.0	FAM213B
chr1	2587302	2587502	promoter|chr1:2587152-2587652	promoter	1.0	FAM213B
chr1	2632942	2633142	promoter|chr1:2632792-2633292	promoter	1.0	MMEL1
chr1	3021298	3021724	promoter|chr1:3021148-3021874	promoter	1.0	ACTRT2
chr1	3069077	3069277	promoter|chr1:3068927-3069427	promoter	1.0	PRDM16
chr1	3069654	3069854	promoter|chr1:3069504-3070004	promoter	1.0	PRDM16
chr1	3454412	3455484	promoter|chr1:3454262-3455634	promoter	1.0	ARHGEF16
chr1	3611395	3612273	promoter|chr1:3611245-3612423	promoter	1.0	MEGF6
chr1	3624044	3625091	promoter|chr1:3623894-3625241	promoter	1.0	TPRG1L
chr1	3649802	3650241	promoter|chr1:3649652-3650391	promoter	1.0	WRAP73
chr1	3650812	3653195	promoter|chr1:3650662-3653345	promoter	1.0	TP73
chr1	3752300	3752500	promoter|chr1:3752150-3752650	promoter	1.0	CCDC27
chr1	3771714	3773040	promoter|chr1:3771564-3773190	promoter	1.0	SMIM1
chr1	3795753	3796941	promoter|chr1:3795603-3797091	promoter	1.0	LRRC47
chr1	3856637	3857770	promoter|chr1:3856487-3857920	promoter	1.0	DFFB
chr1	3856637	3857770	promoter|chr1:3856487-3857920	promoter	1.0	CEP104
chr1	3899618	3899818	promoter|chr1:3899468-3899968	promoter	1.0	LINC01134
chr1	3899618	3899818	promoter|chr1:3899468-3899968	promoter	1.0	C1orf174
chr1	3900162	3900987	promoter|chr1:3900012-3901137	promoter	1.0	LINC01134
chr1	3900162	3900987	promoter|chr1:3900012-3901137	promoter	1.0	C1orf174
chr1	3940511	3940711	promoter|chr1:3940361-3940861	promoter	1.0	LINC01346
chr1	4411950	4412150	promoter|chr1:4411800-4412300	promoter	1.0	LINC01777
chr1	4654944	4655144	promoter|chr1:4654794-4655294	promoter	1.0	AJAP1
chr1	5991654	5992703	promoter|chr1:5991504-5992853	promoter	1.0	NPHP4
chr1	5993039	5993239	promoter|chr1:5992889-5993389	promoter	1.0	NPHP4
chr1	6025912	6026765	promoter|chr1:6025762-6026915	promoter	1.0	KCNAB2
chr1	6180034	6180481	promoter|chr1:6179884-6180631	promoter	1.0	CHD5
chr1	6198898	6200141	promoter|chr1:6198748-6200291	promoter	1.0	RPL22
chr1	6204954	6206373	promoter|chr1:6204804-6206523	promoter	1.0	RNF207
chr1	6235884	6236339	promoter|chr1:6235734-6236489	promoter	1.0	ICMT
chr1	6235884	6236339	promoter|chr1:6235734-6236489	promoter	1.0	LINC00337
chr1	6244091	6244291	promoter|chr1:6243941-6244441	promoter	1.0	HES3
chr1	6259995	6261895	promoter|chr1:6259845-6262045	promoter	1.0	GPR153
chr1	6392854	6393920	promoter|chr1:6392704-6394070	promoter	1.0	ACOT7
chr1	6419568	6420308	promoter|chr1:6419418-6420458	promoter	1.0	HES2
chr1	6424118	6424318	promoter|chr1:6423968-6424468	promoter	1.0	ESPN
chr1	6424643	6425099	promoter|chr1:6424493-6425249	promoter	1.0	ESPN
chr1	6466095	6466346	promoter|chr1:6465945-6466496	promoter	1.0	TNFRSF25
chr1	6491601	6491801	promoter|chr1:6491451-6491951	promoter	1.0	PLEKHG5
chr1	6553984	6554698	promoter|chr1:6553834-6554848	promoter	1.0	NOL9
chr1	6553984	6554698	promoter|chr1:6553834-6554848	promoter	1.0	TAS1R1
chr1	6555177	6555377	promoter|chr1:6555027-6555527	promoter	1.0	NOL9
chr1	6555177	6555377	promoter|chr1:6555027-6555527	promoter	1.0	TAS1R1
chr1	6579522	6581104	promoter|chr1:6579372-6581254	promoter	1.0	ZBTB48
chr1	6602564	6604458	promoter|chr1:6602414-6604608	promoter	1.0	KLHL21
chr1	6612855	6614534	promoter|chr1:6612705-6614684	promoter	1.0	PHF13
chr1	6624787	6625557	promoter|chr1:6624637-6625707	promoter	1.0	THAP3
chr1	6701101	6702264	promoter|chr1:6700951-6702414	promoter	1.0	DNAJC11
chr1	6724644	6724863	promoter|chr1:6724494-6725013	promoter	1.0	LINC01672
chr1	6784219	6785423	promoter|chr1:6784069-6785573	promoter	1.0	CAMTA1
chr1	7771130	7771368	promoter|chr1:7770980-7771518	promoter	1.0	VAMP3
chr1	7783453	7784528	promoter|chr1:7783303-7784678	promoter	1.0	PER3
chr1	7852890	7853144	promoter|chr1:7852740-7853294	promoter	1.0	UTS2
chr1	7942361	7942561	promoter|chr1:7942211-7942711	promoter	1.0	TNFRSF9
chr1	7943065	7943265	promoter|chr1:7942915-7943415	promoter	1.0	TNFRSF9
chr1	7961116	7962005	promoter|chr1:7960966-7962155	promoter	1.0	PARK7
chr1	8025742	8026455	promoter|chr1:8025592-8026605	promoter	1.0	ERRFI1
chr1	8208571	8208771	promoter|chr1:8208421-8208921	promoter	1.0	LINC01714
chr1	8317984	8318213	promoter|chr1:8317834-8318363	promoter	1.0	SLC45A1
chr1	8816913	8817835	promoter|chr1:8816763-8817985	promoter	1.0	RERE
chr1	8877958	8879657	promoter|chr1:8877808-8879807	promoter	1.0	ENO1
chr1	8945177	8945377	promoter|chr1:8945027-8945527	promoter	1.0	CA6
chr1	8945733	8945933	promoter|chr1:8945583-8946083	promoter	1.0	CA6
chr1	9026245	9026445	promoter|chr1:9026095-9026595	promoter	1.0	SLC2A7
chr1	9069728	9069928	promoter|chr1:9069578-9070078	promoter	1.0	SLC2A5
chr1	9128514	9129715	promoter|chr1:9128364-9129865	promoter	1.0	GPR157
chr1	9181348	9182438	promoter|chr1:9181198-9182588	promoter	1.0	LINC01759
chr1	9181348	9182438	promoter|chr1:9181198-9182588	promoter	1.0	MIR34AHG
chr1	9182764	9183449	promoter|chr1:9182614-9183599	promoter	1.0	LINC01759
chr1	9182764	9183449	promoter|chr1:9182614-9183599	promoter	1.0	MIR34AHG
chr1	9234277	9235100	promoter|chr1:9234127-9235250	promoter	1.0	H6PD
chr1	9292149	9292981	promoter|chr1:9291999-9293131	promoter	1.0	SPSB1
chr1	9293442	9293642	promoter|chr1:9293292-9293792	promoter	1.0	SPSB1
chr1	9538914	9540208	promoter|chr1:9538764-9540358	promoter	1.0	SLC25A33
chr1	9588590	9588973	promoter|chr1:9588440-9589123	promoter	1.0	TMEM201
chr1	9589278	9589700	promoter|chr1:9589128-9589850	promoter	1.0	TMEM201
chr1	9651631	9652764	promoter|chr1:9651481-9652914	promoter	1.0	PIK3CD
chr1	9823014	9824701	promoter|chr1:9822864-9824851	promoter	1.0	CLSTN1
chr1	9910158	9911029	promoter|chr1:9910008-9911179	promoter	1.0	CTNNBIP1
chr1	9942977	9943816	promoter|chr1:9942827-9943966	promoter	1.0	LZIC
chr1	9942977	9943816	promoter|chr1:9942827-9943966	promoter	1.0	NMNAT1
chr1	9997096	9998153	promoter|chr1:9996946-9998303	promoter	1.0	RBP7
chr1	10032735	10033082	promoter|chr1:10032585-10033232	promoter	1.0	UBE4B
chr1	10033573	10033773	promoter|chr1:10033423-10033923	promoter	1.0	UBE4B
chr1	10209798	10211654	promoter|chr1:10209648-10211804	promoter	1.0	KIF1B
chr1	10398483	10399439	promoter|chr1:10398333-10399589	promoter	1.0	PGD
chr1	10430001	10431322	promoter|chr1:10429851-10431472	promoter	1.0	APITD1-CORT
chr1	10430001	10431322	promoter|chr1:10429851-10431472	promoter	1.0	CENPS
chr1	10449618	10449818	promoter|chr1:10449468-10449968	promoter	1.0	CORT
chr1	10450183	10450383	promoter|chr1:10450033-10450533	promoter	1.0	CORT
chr1	10472451	10472656	promoter|chr1:10472301-10472806	promoter	1.0	DFFA
chr1	10474817	10475282	promoter|chr1:10474667-10475432	promoter	1.0	PEX14
chr1	10796313	10796786	promoter|chr1:10796163-10796936	promoter	1.0	CASZ1
chr1	10981937	10982137	promoter|chr1:10981787-10982287	promoter	1.0	C1orf127
chr1	11012249	11013431	promoter|chr1:11012099-11013581	promoter	1.0	TARDBP
chr1	11047139	11047339	promoter|chr1:11046989-11047489	promoter	1.0	MASP2
chr1	11059454	11060278	promoter|chr1:11059304-11060428	promoter	1.0	SRM
chr1	11099303	11100010	promoter|chr1:11099153-11100160	promoter	1.0	EXOSC10
chr1	11189158	11189606	promoter|chr1:11189008-11189756	promoter	1.0	ANGPTL7
chr1	11262214	11262787	promoter|chr1:11262064-11262937	promoter	1.0	MTOR
chr1	11272809	11273799	promoter|chr1:11272659-11273949	promoter	1.0	UBIAD1
chr1	11478724	11479714	promoter|chr1:11478574-11479864	promoter	1.0	DISP3
chr1	11609430	11609630	promoter|chr1:11609280-11609780	promoter	1.0	LINC01647
chr1	11654352	11654956	promoter|chr1:11654202-11655106	promoter	1.0	FBXO2
chr1	11654352	11654956	promoter|chr1:11654202-11655106	promoter	1.0	FBXO44
chr1	11655379	11655799	promoter|chr1:11655229-11655949	promoter	1.0	FBXO2
chr1	11655379	11655799	promoter|chr1:11655229-11655949	promoter	1.0	FBXO44
chr1	11663992	11664280	promoter|chr1:11663842-11664430	promoter	1.0	FBXO6
chr1	11664725	11664925	promoter|chr1:11664575-11665075	promoter	1.0	FBXO6
chr1	11680416	11681762	promoter|chr1:11680266-11681912	promoter	1.0	MAD2L2
chr1	11690337	11691823	promoter|chr1:11690187-11691973	promoter	1.0	DRAXIN
chr1	11692224	11692424	promoter|chr1:11692074-11692574	promoter	1.0	DRAXIN
chr1	11735975	11737026	promoter|chr1:11735825-11737176	promoter	1.0	AGTRAP
chr1	11762038	11762990	promoter|chr1:11761888-11763140	promoter	1.0	C1orf167
chr1	11805520	11806524	promoter|chr1:11805370-11806674	promoter	1.0	CLCN6
chr1	11805520	11806524	promoter|chr1:11805370-11806674	promoter	1.0	MTHFR
chr1	11847683	11847883	promoter|chr1:11847533-11848033	promoter	1.0	NPPA
chr1	11858835	11859835	promoter|chr1:11858685-11859985	promoter	1.0	NPPB
chr1	11926328	11926878	promoter|chr1:11926178-11927028	promoter	1.0	KIAA2013
chr1	11934244	11934766	promoter|chr1:11934094-11934916	promoter	1.0	PLOD1
chr1	11935078	11935278	promoter|chr1:11934928-11935428	promoter	1.0	PLOD1
chr1	11979603	11980761	promoter|chr1:11979453-11980911	promoter	1.0	MFN2
chr1	12019141	12019928	promoter|chr1:12018991-12020078	promoter	1.0	MIIP
chr1	12063198	12064059	promoter|chr1:12063048-12064209	promoter	1.0	TNFRSF8
chr1	12166843	12167842	promoter|chr1:12166693-12167992	promoter	1.0	TNFRSF1B
chr1	12229617	12230138	promoter|chr1:12229467-12230288	promoter	1.0	VPS13D
chr1	12617631	12619547	promoter|chr1:12617481-12619697	promoter	1.0	DHRS3
chr1	12644446	12644646	promoter|chr1:12644296-12644796	promoter	1.0	AADACL4
chr1	12716014	12716214	promoter|chr1:12715864-12716364	promoter	1.0	AADACL3
chr1	12746085	12746285	promoter|chr1:12745935-12746435	promoter	1.0	C1orf158
chr1	12774747	12774947	promoter|chr1:12774597-12775097	promoter	1.0	PRAMEF12
chr1	12791296	12791496	promoter|chr1:12791146-12791646	promoter	1.0	PRAMEF1
chr1	12831310	12831510	promoter|chr1:12831160-12831660	promoter	1.0	PRAMEF11
chr1	12848204	12848856	promoter|chr1:12848054-12849006	promoter	1.0	HNRNPCL4
chr1	12848204	12848856	promoter|chr1:12848054-12849006	promoter	1.0	HNRNPCL3
chr1	12848204	12848856	promoter|chr1:12848054-12849006	promoter	1.0	HNRNPCL1
chr1	12856985	12857185	promoter|chr1:12856835-12857335	promoter	1.0	PRAMEF2
chr1	12886101	12886301	promoter|chr1:12885951-12886451	promoter	1.0	PRAMEF4
chr1	12942423	12942623	promoter|chr1:12942273-12942773	promoter	1.0	PRAMEF9
chr1	13116754	13116954	promoter|chr1:13116604-13117104	promoter	1.0	HNRNPCL2
chr1	13303442	13303642	promoter|chr1:13303292-13303792	promoter	1.0	PRAMEF10
chr1	13303442	13303642	promoter|chr1:13303292-13303792	promoter	1.0	PRAMEF33
chr1	13347034	13347234	promoter|chr1:13346884-13347384	promoter	1.0	PRAMEF13
chr1	13347034	13347234	promoter|chr1:13346884-13347384	promoter	1.0	PRAMEF14
chr1	13371847	13372047	promoter|chr1:13371697-13372197	promoter	1.0	PRAMEF19
chr1	13389531	13389731	promoter|chr1:13389381-13389881	promoter	1.0	PRAMEF17
chr1	13410349	13410549	promoter|chr1:13410199-13410699	promoter	1.0	PRAMEF20
chr1	13513167	13514138	promoter|chr1:13513017-13514288	promoter	1.0	LRRC38
chr1	13583225	13584321	promoter|chr1:13583075-13584471	promoter	1.0	PDPN
chr1	13704754	13704954	promoter|chr1:13704604-13705104	promoter	1.0	PRDM2
chr1	14597646	14599523	promoter|chr1:14597496-14599673	promoter	1.0	KAZN
chr1	15152461	15154313	promoter|chr1:15152311-15154463	promoter	1.0	TMEM51
chr1	15171164	15171810	promoter|chr1:15171014-15171960	promoter	1.0	C1orf195
chr1	15247110	15247793	promoter|chr1:15246960-15247943	promoter	1.0	FHAD1
chr1	15409409	15410766	promoter|chr1:15409259-15410916	promoter	1.0	EFHD2
chr1	15438341	15438541	promoter|chr1:15438191-15438691	promoter	1.0	CTRC
chr1	15456627	15456827	promoter|chr1:15456477-15456977	promoter	1.0	CELA2A
chr1	15476000	15476200	promoter|chr1:15475850-15476350	promoter	1.0	CELA2B
chr1	15524232	15525507	promoter|chr1:15524082-15525657	promoter	1.0	CASP9
chr1	15526649	15527233	promoter|chr1:15526499-15527383	promoter	1.0	DNAJC16
chr1	15584522	15585347	promoter|chr1:15584372-15585497	promoter	1.0	AGMAT
chr1	15616801	15617557	promoter|chr1:15616651-15617707	promoter	1.0	DDI2
chr1	15617906	15618106	promoter|chr1:15617756-15618256	promoter	1.0	DDI2
chr1	15659612	15659812	promoter|chr1:15659462-15659962	promoter	1.0	RSC1A1
chr1	15684201	15685325	promoter|chr1:15684051-15685475	promoter	1.0	PLEKHM2
chr1	15736107	15736716	promoter|chr1:15735957-15736866	promoter	1.0	SLC25A34
chr1	15742348	15742591	promoter|chr1:15742198-15742741	promoter	1.0	TMEM82
chr1	15757418	15759583	promoter|chr1:15757268-15759733	promoter	1.0	FBLIM1
chr1	15807599	15807799	promoter|chr1:15807449-15807949	promoter	1.0	UQCRHL
chr1	15847198	15847963	promoter|chr1:15847048-15848113	promoter	1.0	SPEN
chr1	15975284	15976232	promoter|chr1:15975134-15976382	promoter	1.0	ZBTB17
chr1	16004108	16004335	promoter|chr1:16003958-16004485	promoter	1.0	C1orf64
chr1	16017618	16018285	promoter|chr1:16017468-16018435	promoter	1.0	HSPB7
chr1	16018690	16018890	promoter|chr1:16018540-16019040	promoter	1.0	HSPB7
chr1	16021890	16022090	promoter|chr1:16021740-16022240	promoter	1.0	CLCNKA
chr1	16043635	16043835	promoter|chr1:16043485-16043985	promoter	1.0	CLCNKB
chr1	16073039	16073762	promoter|chr1:16072889-16073912	promoter	1.0	FAM131C
chr1	16154730	16156499	promoter|chr1:16154580-16156649	promoter	1.0	EPHA2
chr1	16212330	16212771	promoter|chr1:16212180-16212921	promoter	1.0	ARHGEF19
chr1	16236224	16237330	promoter|chr1:16236074-16237480	promoter	1.0	RSG1
chr1	16351906	16352665	promoter|chr1:16351756-16352815	promoter	1.0	FBXO42
chr1	16366929	16368090	promoter|chr1:16366779-16368240	promoter	1.0	SZRD1
chr1	16437324	16437524	promoter|chr1:16437174-16437674	promoter	1.0	SPATA21
chr1	16440233	16441347	promoter|chr1:16440083-16441497	promoter	1.0	NECAP2
chr1	16534969	16535752	promoter|chr1:16534819-16535902	promoter	1.0	LINC01783
chr1	16538623	16538823	promoter|chr1:16538473-16538973	promoter	1.0	FAM231B
chr1	16613505	16613982	promoter|chr1:16613355-16614132	promoter	1.0	NBPF1
chr1	16921752	16922049	promoter|chr1:16921602-16922199	promoter	1.0	CROCC
chr1	16980048	16980248	promoter|chr1:16979898-16980398	promoter	1.0	MFAP2
chr1	16980573	16980778	promoter|chr1:16980423-16980928	promoter	1.0	MFAP2
chr1	17010746	17012102	promoter|chr1:17010596-17012252	promoter	1.0	ATP13A2
chr1	17053738	17054317	promoter|chr1:17053588-17054467	promoter	1.0	SDHB
chr1	17118716	17118916	promoter|chr1:17118566-17119066	promoter	1.0	PADI2
chr1	17119353	17119871	promoter|chr1:17119203-17120021	promoter	1.0	PADI2
chr1	17205025	17205225	promoter|chr1:17204875-17205375	promoter	1.0	PADI1
chr1	17248934	17249197	promoter|chr1:17248784-17249347	promoter	1.0	PADI3
chr1	17308094	17308294	promoter|chr1:17307944-17308444	promoter	1.0	PADI4
chr1	17372095	17372295	promoter|chr1:17371945-17372445	promoter	1.0	PADI6
chr1	17439626	17439854	promoter|chr1:17439476-17440004	promoter	1.0	RCC2
chr1	17539545	17541101	promoter|chr1:17539395-17541251	promoter	1.0	ARHGEF10L
chr1	17755188	17755412	promoter|chr1:17755038-17755562	promoter	1.0	ACTL8
chr1	18065556	18065756	promoter|chr1:18065406-18065906	promoter	1.0	LINC01654
chr1	18107349	18107862	promoter|chr1:18107199-18108012	promoter	1.0	IGSF21
chr1	18108163	18108524	promoter|chr1:18108013-18108674	promoter	1.0	IGSF21
chr1	18480411	18481029	promoter|chr1:18480261-18481179	promoter	1.0	KLHDC7A
chr1	18629757	18630506	promoter|chr1:18629607-18630656	promoter	1.0	PAX7
chr1	18630881	18631405	promoter|chr1:18630731-18631555	promoter	1.0	PAX7
chr1	18859561	18859761	promoter|chr1:18859411-18859911	promoter	1.0	TAS1R2
chr1	18902452	18903299	promoter|chr1:18902302-18903449	promoter	1.0	ALDH4A1
chr1	18955541	18956432	promoter|chr1:18955391-18956582	promoter	1.0	IFFO2
chr1	18956738	18956938	promoter|chr1:18956588-18957088	promoter	1.0	IFFO2
chr1	19209673	19210452	promoter|chr1:19209523-19210602	promoter	1.0	UBR4
chr1	19251018	19252479	promoter|chr1:19250868-19252629	promoter	1.0	EMC1
chr1	19251018	19252479	promoter|chr1:19250868-19252629	promoter	1.0	MRTO4
chr1	19288686	19289186	promoter|chr1:19288536-19289336	promoter	1.0	AKR7A3
chr1	19311237	19312804	promoter|chr1:19311087-19312954	promoter	1.0	AKR7A2
chr1	19311237	19312804	promoter|chr1:19311087-19312954	promoter	1.0	PQLC2
chr1	19484422	19486091	promoter|chr1:19484272-19486241	promoter	1.0	CAPZB
chr1	19596836	19597606	promoter|chr1:19596686-19597756	promoter	1.0	MINOS1-NBL1
chr1	19596836	19597606	promoter|chr1:19596686-19597756	promoter	1.0	MINOS1
chr1	19643128	19643328	promoter|chr1:19642978-19643478	promoter	1.0	NBL1
chr1	19643696	19645456	promoter|chr1:19643546-19645606	promoter	1.0	NBL1
chr1	19664737	19665671	promoter|chr1:19664587-19665821	promoter	1.0	HTR6
chr1	19799587	19800647	promoter|chr1:19799437-19800797	promoter	1.0	TMCO4
chr1	19815178	19815378	promoter|chr1:19815028-19815528	promoter	1.0	RNF186
chr1	19882238	19882914	promoter|chr1:19882088-19883064	promoter	1.0	OTUD3
chr1	19923298	19923848	promoter|chr1:19923148-19923998	promoter	1.0	PLA2G2E
chr1	19980339	19980539	promoter|chr1:19980189-19980689	promoter	1.0	PLA2G2A
chr1	20070028	20070704	promoter|chr1:20069878-20070854	promoter	1.0	PLA2G5
chr1	20119466	20119666	promoter|chr1:20119316-20119816	promoter	1.0	PLA2G2D
chr1	20139229	20139429	promoter|chr1:20139079-20139579	promoter	1.0	PLA2G2F
chr1	20177264	20177464	promoter|chr1:20177114-20177614	promoter	1.0	PLA2G2C
chr1	20185412	20185612	promoter|chr1:20185262-20185762	promoter	1.0	UBXN10
chr1	20185977	20186636	promoter|chr1:20185827-20186786	promoter	1.0	UBXN10
chr1	20185977	20186636	promoter|chr1:20185827-20186786	promoter	1.0	UBXN10-AS1
chr1	20290723	20291018	promoter|chr1:20290573-20291168	promoter	1.0	VWA5B1
chr1	20428694	20428894	promoter|chr1:20428544-20429044	promoter	1.0	LINC01141
chr1	20485174	20487395	promoter|chr1:20485024-20487545	promoter	1.0	CAMK2N1
chr1	20507813	20508281	promoter|chr1:20507663-20508431	promoter	1.0	MUL1
chr1	20552039	20553566	promoter|chr1:20551889-20553716	promoter	1.0	FAM43B
chr1	20588850	20589142	promoter|chr1:20588700-20589292	promoter	1.0	CDA
chr1	20589549	20590263	promoter|chr1:20589399-20590413	promoter	1.0	CDA
chr1	20633293	20633554	promoter|chr1:20633143-20633704	promoter	1.0	PINK1
chr1	20633881	20634791	promoter|chr1:20633731-20634941	promoter	1.0	PINK1
chr1	20661070	20661995	promoter|chr1:20660920-20662145	promoter	1.0	DDOST
chr1	20717666	20718407	promoter|chr1:20717516-20718557	promoter	1.0	KIF17
chr1	20732169	20733318	promoter|chr1:20732019-20733468	promoter	1.0	SH2D5
chr1	20786302	20786964	promoter|chr1:20786152-20787114	promoter	1.0	HP1BP3
chr1	21176557	21177096	promoter|chr1:21176407-21177246	promoter	1.0	EIF4G3
chr1	21289462	21291532	promoter|chr1:21289312-21291682	promoter	1.0	ECE1
chr1	21439989	21440191	promoter|chr1:21439839-21440341	promoter	1.0	NBPF3
chr1	21509112	21510781	promoter|chr1:21508962-21510931	promoter	1.0	ALPL
chr1	21668345	21670052	promoter|chr1:21668195-21670202	promoter	1.0	RAP1GAP
chr1	21782237	21782714	promoter|chr1:21782087-21782864	promoter	1.0	USP48
chr1	21783095	21783779	promoter|chr1:21782945-21783929	promoter	1.0	USP48
