chromosome	start	end	seq_name	seq_class	seq_score	gene_name
chr1	1040144	1041325	genic|chr1:1039994-1041475	genic	0.015102	FAM138F
chr1	1040144	1041325	genic|chr1:1039994-1041475	genic	0.015102	FAM138A
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.021092	LINC01342
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.022089	C1orf159
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.063713	RNF223
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.028741	AGRN
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.028819	ISG15
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.023561	HES4
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.020349	PERM1
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.01717	PLEKHN1
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.01662	KLHL17
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.016485	NOC2L
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.01631	FAM41C
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.0154	LINC01128
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.015398	LINC00115
chr1	1058899	1059973	intergenic|chr1:1058749-1060123	intergenic	0.015757	FAM87B
chr1	1063651	1064371	intergenic|chr1:1063501-1064521	intergenic	0.053455	RNF223
chr1	1063651	1064371	intergenic|chr1:1063501-1064521	intergenic	0.015056	ISG15
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.016865	TNFRSF4
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.017212	TNFRSF18
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.031225	LINC01342
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.034616	C1orf159
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.249848	RNF223
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.029235	AGRN
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.030226	ISG15
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.025773	HES4
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.023059	PERM1
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.019849	PLEKHN1
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.019329	KLHL17
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.019196	NOC2L
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.015345	SAMD11
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.019828	FAM41C
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.018936	LINC01128
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.018934	LINC00115
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.01941	FAM87B
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.015877	OR4F5
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.015732	FAM138F
chr1	1069275	1069701	intergenic|chr1:1069125-1069851	intergenic	0.015732	FAM138A
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.015118	C1QTNF12
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.015039	B3GALT6
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.015115	SDF4
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.021535	TNFRSF4
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.022076	TNFRSF18
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.019534	TTLL10
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.043979	LINC01342
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.053282	C1orf159
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.249582	RNF223
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.028222	AGRN
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.029825	ISG15
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.026259	HES4
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.024178	PERM1
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.021171	PLEKHN1
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.020725	KLHL17
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.020604	NOC2L
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.016827	SAMD11
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.022142	FAM41C
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.02138	LINC01128
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.021378	LINC00115
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.021954	FAM87B
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.018536	OR4F5
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.018373	FAM138F
chr1	1079728	1080655	intergenic|chr1:1079578-1080805	intergenic	0.018373	FAM138A
chr1	1121908	1122381	intergenic|chr1:1121758-1122531	intergenic	0.050239	LINC01342
chr1	1121908	1122381	intergenic|chr1:1121758-1122531	intergenic	0.100703	C1orf159
chr1	1135501	1135701	intergenic|chr1:1135351-1135851	intergenic	0.039701	LINC01342
chr1	1144051	1144735	genic|chr1:1143901-1144885	genic	0.03042	LINC01342
chr1	1157113	1157650	intergenic|chr1:1156963-1157800	intergenic	0.019955	TNFRSF4
chr1	1157113	1157650	intergenic|chr1:1156963-1157800	intergenic	0.022283	TNFRSF18
chr1	1157113	1157650	intergenic|chr1:1156963-1157800	intergenic	0.034742	TTLL10
chr1	1157113	1157650	intergenic|chr1:1156963-1157800	intergenic	0.04839	LINC01342
chr1	1157113	1157650	intergenic|chr1:1156963-1157800	intergenic	0.018012	C1orf159
chr1	1157978	1158420	intergenic|chr1:1157828-1158570	intergenic	0.017252	TNFRSF4
chr1	1157978	1158420	intergenic|chr1:1157828-1158570	intergenic	0.019308	TNFRSF18
chr1	1157978	1158420	intergenic|chr1:1157828-1158570	intergenic	0.030746	TTLL10
chr1	1157978	1158420	intergenic|chr1:1157828-1158570	intergenic	0.03959	LINC01342
chr1	1157978	1158420	intergenic|chr1:1157828-1158570	intergenic	0.015036	C1orf159
chr1	1162664	1163044	intergenic|chr1:1162514-1163194	intergenic	0.016632	TTLL10
chr1	1164676	1164876	intergenic|chr1:1164526-1165026	intergenic	0.022674	TTLL10
chr1	1164676	1164876	intergenic|chr1:1164526-1165026	intergenic	0.015227	LINC01342
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.017583	SCNN1D
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.020289	UBE2J2
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.031484	C1QTNF12
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.035794	B3GALT6
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.036045	SDF4
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.065789	TNFRSF4
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.078411	TNFRSF18
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.316759	TTLL10
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.061309	LINC01342
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.029627	C1orf159
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.015127	OR4F5
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.015035	FAM138F
chr1	1173253	1174396	intergenic|chr1:1173103-1174546	intergenic	0.015035	FAM138A
chr1	1176441	1176641	intergenic|chr1:1176291-1176791	intergenic	0.01519	TNFRSF18
chr1	1176441	1176641	intergenic|chr1:1176291-1176791	intergenic	0.066223	TTLL10
chr1	1182674	1183333	genic|chr1:1182524-1183483	genic	0.023805	TTLL10
chr1	1200717	1201505	intergenic|chr1:1200567-1201655	intergenic	0.026798	TNFRSF4
chr1	1200717	1201505	intergenic|chr1:1200567-1201655	intergenic	0.061671	TNFRSF18
chr1	1212942	1213142	genic|chr1:1212792-1213292	genic	0.018331	TNFRSF4
chr1	1237714	1237914	intergenic|chr1:1237564-1238064	intergenic	0.018929	C1QTNF12
chr1	1237714	1237914	intergenic|chr1:1237564-1238064	intergenic	0.027768	B3GALT6
chr1	1237714	1237914	intergenic|chr1:1237564-1238064	intergenic	0.026976	SDF4
chr1	1238228	1238703	intergenic|chr1:1238078-1238853	intergenic	0.035818	C1QTNF12
chr1	1238228	1238703	intergenic|chr1:1238078-1238853	intergenic	0.043402	B3GALT6
chr1	1238228	1238703	intergenic|chr1:1238078-1238853	intergenic	0.042306	SDF4
chr1	1239274	1240007	intergenic|chr1:1239124-1240157	intergenic	0.051323	C1QTNF12
chr1	1239274	1240007	intergenic|chr1:1239124-1240157	intergenic	0.04451	B3GALT6
chr1	1239274	1240007	intergenic|chr1:1239124-1240157	intergenic	0.043587	SDF4
chr1	1239274	1240007	intergenic|chr1:1239124-1240157	intergenic	0.01577	TNFRSF4
chr1	1240955	1241155	intergenic|chr1:1240805-1241305	intergenic	0.030988	C1QTNF12
chr1	1240955	1241155	intergenic|chr1:1240805-1241305	intergenic	0.01788	B3GALT6
chr1	1240955	1241155	intergenic|chr1:1240805-1241305	intergenic	0.017578	SDF4
chr1	1257765	1258449	genic|chr1:1257615-1258599	genic	0.022339	C1QTNF12
chr1	1265118	1265318	genic|chr1:1264968-1265468	genic	0.025375	UBE2J2
chr1	1272922	1273122	genic|chr1:1272772-1273272	genic	0.01536	SCNN1D
chr1	1272922	1273122	genic|chr1:1272772-1273272	genic	0.024851	UBE2J2
chr1	1283898	1284098	genic|chr1:1283748-1284248	genic	0.027335	SCNN1D
chr1	1284862	1285339	genic|chr1:1284712-1285489	genic	0.041081	SCNN1D
chr1	1284862	1285339	genic|chr1:1284712-1285489	genic	0.019362	UBE2J2
chr1	1290255	1290455	genic|chr1:1290105-1290605	genic	0.025675	SCNN1D
chr1	1290255	1290455	genic|chr1:1290105-1290605	genic	0.016482	UBE2J2
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.015094	TAS1R3
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.017877	CPTP
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.017905	INTS11
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.02918	PUSL1
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.030515	ACAP3
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.062073	SCNN1D
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.042354	UBE2J2
chr1	1291678	1292397	genic|chr1:1291528-1292547	genic	0.018656	C1QTNF12
chr1	1293678	1294109	genic|chr1:1293528-1294259	genic	0.016408	SCNN1D
chr1	1299165	1299365	genic|chr1:1299015-1299515	genic	0.021947	PUSL1
chr1	1299165	1299365	genic|chr1:1299015-1299515	genic	0.023772	ACAP3
chr1	1299165	1299365	genic|chr1:1299015-1299515	genic	0.015789	SCNN1D
chr1	1300098	1300298	genic|chr1:1299948-1300448	genic	0.015712	CPTP
chr1	1300098	1300298	genic|chr1:1299948-1300448	genic	0.015749	INTS11
chr1	1300098	1300298	genic|chr1:1299948-1300448	genic	0.038358	PUSL1
chr1	1300098	1300298	genic|chr1:1299948-1300448	genic	0.041931	ACAP3
chr1	1300098	1300298	genic|chr1:1299948-1300448	genic	0.02357	SCNN1D
chr1	1300098	1300298	genic|chr1:1299948-1300448	genic	0.018982	UBE2J2
chr1	1302005	1302205	genic|chr1:1301855-1302355	genic	0.024302	PUSL1
chr1	1302005	1302205	genic|chr1:1301855-1302355	genic	0.027305	ACAP3
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.023532	TAS1R3
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.031001	CPTP
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.031098	INTS11
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.102921	PUSL1
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.103032	ACAP3
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.029852	SCNN1D
chr1	1304754	1305199	genic|chr1:1304604-1305349	genic	0.0253	UBE2J2
chr1	1305694	1305894	genic|chr1:1305544-1306044	genic	0.03612	PUSL1
chr1	1305694	1305894	genic|chr1:1305544-1306044	genic	0.036159	ACAP3
chr1	1309758	1309958	genic|chr1:1309608-1310108	genic	0.018764	TAS1R3
chr1	1309758	1309958	genic|chr1:1309608-1310108	genic	0.026791	CPTP
chr1	1309758	1309958	genic|chr1:1309608-1310108	genic	0.02691	INTS11
chr1	1309758	1309958	genic|chr1:1309608-1310108	genic	0.066543	PUSL1
chr1	1309758	1309958	genic|chr1:1309608-1310108	genic	0.066615	ACAP3
chr1	1309758	1309958	genic|chr1:1309608-1310108	genic	0.016028	SCNN1D
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.019313	MXRA8
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.024348	DVL1
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.055886	TAS1R3
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.09652	CPTP
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.097283	INTS11
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.097256	PUSL1
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.088694	ACAP3
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.028331	SCNN1D
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.025717	UBE2J2
chr1	1315309	1316329	genic|chr1:1315159-1316479	genic	0.017318	C1QTNF12
chr1	1318340	1318540	genic|chr1:1318190-1318690	genic	0.018464	CPTP
chr1	1318340	1318540	genic|chr1:1318190-1318690	genic	0.018677	INTS11
chr1	1333746	1333946	genic|chr1:1333596-1334096	genic	0.021116	TAS1R3
chr1	1334962	1335162	genic|chr1:1334812-1335312	genic	0.036287	TAS1R3
chr1	1334962	1335162	genic|chr1:1334812-1335312	genic	0.016993	CPTP
chr1	1334962	1335162	genic|chr1:1334812-1335312	genic	0.016855	INTS11
chr1	1337546	1338022	genic|chr1:1337396-1338172	genic	0.023787	MXRA8
chr1	1337546	1338022	genic|chr1:1337396-1338172	genic	0.043466	DVL1
chr1	1337546	1338022	genic|chr1:1337396-1338172	genic	0.081457	TAS1R3
chr1	1337546	1338022	genic|chr1:1337396-1338172	genic	0.038873	CPTP
chr1	1337546	1338022	genic|chr1:1337396-1338172	genic	0.038615	INTS11
chr1	1344672	1344872	genic|chr1:1344522-1345022	genic	0.021487	DVL1
chr1	1347677	1348197	genic|chr1:1347527-1348347	genic	0.027583	MXRA8
chr1	1347677	1348197	genic|chr1:1347527-1348347	genic	0.059233	DVL1
chr1	1347677	1348197	genic|chr1:1347527-1348347	genic	0.018222	TAS1R3
chr1	1349827	1350027	intergenic|chr1:1349677-1350177	intergenic	0.019006	MXRA8
chr1	1349827	1350027	intergenic|chr1:1349677-1350177	intergenic	0.033171	DVL1
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.016079	MRPL20
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.018018	CCNL2
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.038071	AURKAIP1
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.173958	MXRA8
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.168851	DVL1
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.03787	TAS1R3
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.028609	CPTP
chr1	1353408	1354460	genic|chr1:1353258-1354610	genic	0.028512	INTS11
chr1	1355559	1355972	genic|chr1:1355409-1356122	genic	0.04241	MXRA8
chr1	1355559	1355972	genic|chr1:1355409-1356122	genic	0.030723	DVL1
chr1	1362043	1362243	intergenic|chr1:1361893-1362393	intergenic	0.025531	MXRA8
chr1	1371912	1372327	intergenic|chr1:1371762-1372477	intergenic	0.017813	MRPL20
chr1	1371912	1372327	intergenic|chr1:1371762-1372477	intergenic	0.022004	CCNL2
chr1	1371912	1372327	intergenic|chr1:1371762-1372477	intergenic	0.122636	AURKAIP1
chr1	1371912	1372327	intergenic|chr1:1371762-1372477	intergenic	0.046095	MXRA8
chr1	1371912	1372327	intergenic|chr1:1371762-1372477	intergenic	0.025574	DVL1
chr1	1402069	1402269	genic|chr1:1401919-1402419	genic	0.015612	TMEM88B
chr1	1402069	1402269	genic|chr1:1401919-1402419	genic	0.020989	ANKRD65
chr1	1402069	1402269	genic|chr1:1401919-1402419	genic	0.072703	MRPL20
chr1	1402069	1402269	genic|chr1:1401919-1402419	genic	0.071064	CCNL2
chr1	1410315	1410960	intergenic|chr1:1410165-1411110	intergenic	0.015052	LINC01770
chr1	1410315	1410960	intergenic|chr1:1410165-1411110	intergenic	0.022921	TMEM88B
chr1	1410315	1410960	intergenic|chr1:1410165-1411110	intergenic	0.035659	ANKRD65
chr1	1410315	1410960	intergenic|chr1:1410165-1411110	intergenic	0.070301	MRPL20
chr1	1410315	1410960	intergenic|chr1:1410165-1411110	intergenic	0.028961	CCNL2
chr1	1419993	1420367	genic|chr1:1419843-1420517	genic	0.024994	TMEM88B
chr1	1419993	1420367	genic|chr1:1419843-1420517	genic	0.03212	ANKRD65
chr1	1422865	1423065	intergenic|chr1:1422715-1423215	intergenic	0.034123	TMEM88B
chr1	1422865	1423065	intergenic|chr1:1422715-1423215	intergenic	0.036716	ANKRD65
chr1	1426901	1427652	genic|chr1:1426751-1427802	genic	0.026128	ATAD3C
chr1	1426901	1427652	genic|chr1:1426751-1427802	genic	0.049251	VWA1
