chromosome	start	end	seq_name	seq_class	seq_score	gene_name
chr1	1540260	1540748	promoter|chr1:1540110-1540898	promoter	1.0	TMEM240
chr1	1573852	1575269	promoter|chr1:1573702-1575419	promoter	1.0	SSU72
chr1	1599652	1600768	promoter|chr1:1599502-1600918	promoter	1.0	FNDC10
chr1	1615290	1615906	promoter|chr1:1615140-1616056	promoter	1.0	MIB2
chr1	1631042	1632431	promoter|chr1:1630892-1632581	promoter	1.0	MMP23B
chr1	1692443	1693262	promoter|chr1:1692293-1693412	promoter	1.0	SLC35E2B
chr1	1724320	1724665	promoter|chr1:1724170-1724815	promoter	1.0	CDK11A
chr1	1724320	1724665	promoter|chr1:1724170-1724815	promoter	1.0	CDK11B
chr1	1745712	1746539	promoter|chr1:1745562-1746689	promoter	1.0	SLC35E2
chr1	1777634	1778570	promoter|chr1:1777484-1778720	promoter	1.0	NADK
chr1	1778930	1779386	promoter|chr1:1778780-1779536	promoter	1.0	NADK
chr1	1891017	1891826	promoter|chr1:1890867-1891976	promoter	1.0	GNB1
chr1	1914726	1914926	promoter|chr1:1914576-1915076	promoter	1.0	CALML6
chr1	1918676	1919542	promoter|chr1:1918526-1919692	promoter	1.0	TMEM52
chr1	2003311	2003945	promoter|chr1:2003161-2004095	promoter	1.0	CFAP74
chr1	2019228	2020068	promoter|chr1:2019078-2020218	promoter	1.0	GABRD
chr1	2049504	2051637	promoter|chr1:2049354-2051787	promoter	1.0	PRKCZ
chr1	2194675	2195426	promoter|chr1:2194525-2195576	promoter	1.0	FAAP20
chr1	2228594	2228794	promoter|chr1:2228444-2228944	promoter	1.0	SKI
chr1	2391036	2391236	promoter|chr1:2390886-2391386	promoter	1.0	RER1
chr1	2391036	2391236	promoter|chr1:2390886-2391386	promoter	1.0	MORN1
chr1	2391592	2391874	promoter|chr1:2391442-2392024	promoter	1.0	RER1
chr1	2391592	2391874	promoter|chr1:2391442-2392024	promoter	1.0	MORN1
chr1	2411870	2413118	promoter|chr1:2411720-2413268	promoter	1.0	PEX10
chr1	2476214	2476414	promoter|chr1:2476064-2476564	promoter	1.0	PLCH2
chr1	2525896	2527023	promoter|chr1:2525746-2527173	promoter	1.0	PANK4
chr1	2530145	2530471	promoter|chr1:2529995-2530621	promoter	1.0	HES5
chr1	2555985	2556654	promoter|chr1:2555835-2556804	promoter	1.0	TNFRSF14
chr1	2586372	2586849	promoter|chr1:2586222-2586999	promoter	1.0	FAM213B
chr1	2632942	2633142	promoter|chr1:2632792-2633292	promoter	1.0	MMEL1
chr1	3021381	3021581	promoter|chr1:3021231-3021731	promoter	1.0	ACTRT2
chr1	3069077	3069314	promoter|chr1:3068927-3069464	promoter	1.0	PRDM16
chr1	3069657	3069857	promoter|chr1:3069507-3070007	promoter	1.0	PRDM16
chr1	3454338	3455480	promoter|chr1:3454188-3455630	promoter	1.0	ARHGEF16
chr1	3610692	3611836	promoter|chr1:3610542-3611986	promoter	1.0	MEGF6
chr1	3624270	3625091	promoter|chr1:3624120-3625241	promoter	1.0	TPRG1L
chr1	3650007	3650224	promoter|chr1:3649857-3650374	promoter	1.0	WRAP73
chr1	3650665	3651060	promoter|chr1:3650515-3651210	promoter	1.0	WRAP73
chr1	3651464	3653191	promoter|chr1:3651314-3653341	promoter	1.0	TP73
chr1	3752300	3752500	promoter|chr1:3752150-3752650	promoter	1.0	CCDC27
chr1	3772153	3772886	promoter|chr1:3772003-3773036	promoter	1.0	SMIM1
chr1	3795898	3796098	promoter|chr1:3795748-3796248	promoter	1.0	LRRC47
chr1	3796404	3796646	promoter|chr1:3796254-3796796	promoter	1.0	LRRC47
chr1	3856578	3857773	promoter|chr1:3856428-3857923	promoter	1.0	DFFB
chr1	3856578	3857773	promoter|chr1:3856428-3857923	promoter	1.0	CEP104
chr1	3900193	3900966	promoter|chr1:3900043-3901116	promoter	1.0	LINC01134
chr1	3900193	3900966	promoter|chr1:3900043-3901116	promoter	1.0	C1orf174
chr1	3940511	3940711	promoter|chr1:3940361-3940861	promoter	1.0	LINC01346
chr1	4411950	4412150	promoter|chr1:4411800-4412300	promoter	1.0	LINC01777
chr1	4654944	4655144	promoter|chr1:4654794-4655294	promoter	1.0	AJAP1
chr1	5991626	5992686	promoter|chr1:5991476-5992836	promoter	1.0	NPHP4
chr1	5993028	5993228	promoter|chr1:5992878-5993378	promoter	1.0	NPHP4
chr1	6025912	6026710	promoter|chr1:6025762-6026860	promoter	1.0	KCNAB2
chr1	6179190	6181019	promoter|chr1:6179040-6181169	promoter	1.0	CHD5
chr1	6199067	6200142	promoter|chr1:6198917-6200292	promoter	1.0	RPL22
chr1	6205935	6206228	promoter|chr1:6205785-6206378	promoter	1.0	RNF207
chr1	6235566	6236339	promoter|chr1:6235416-6236489	promoter	1.0	ICMT
chr1	6235566	6236339	promoter|chr1:6235416-6236489	promoter	1.0	LINC00337
chr1	6244091	6244291	promoter|chr1:6243941-6244441	promoter	1.0	HES3
chr1	6260004	6261881	promoter|chr1:6259854-6262031	promoter	1.0	GPR153
chr1	6393092	6393918	promoter|chr1:6392942-6394068	promoter	1.0	ACOT7
chr1	6419258	6420020	promoter|chr1:6419108-6420170	promoter	1.0	HES2
chr1	6420368	6420911	promoter|chr1:6420218-6421061	promoter	1.0	HES2
chr1	6423547	6424887	promoter|chr1:6423397-6425037	promoter	1.0	ESPN
chr1	6466095	6466343	promoter|chr1:6465945-6466493	promoter	1.0	TNFRSF25
chr1	6489725	6491074	promoter|chr1:6489575-6491224	promoter	1.0	PLEKHG5
chr1	6491601	6491854	promoter|chr1:6491451-6492004	promoter	1.0	PLEKHG5
chr1	6554018	6554698	promoter|chr1:6553868-6554848	promoter	1.0	NOL9
chr1	6554018	6554698	promoter|chr1:6553868-6554848	promoter	1.0	TAS1R1
chr1	6555177	6555377	promoter|chr1:6555027-6555527	promoter	1.0	NOL9
chr1	6555177	6555377	promoter|chr1:6555027-6555527	promoter	1.0	TAS1R1
chr1	6579529	6580090	promoter|chr1:6579379-6580240	promoter	1.0	ZBTB48
chr1	6602503	6604480	promoter|chr1:6602353-6604630	promoter	1.0	KLHL21
chr1	6612758	6614506	promoter|chr1:6612608-6614656	promoter	1.0	PHF13
chr1	6624757	6625728	promoter|chr1:6624607-6625878	promoter	1.0	THAP3
chr1	6701076	6702006	promoter|chr1:6700926-6702156	promoter	1.0	DNAJC11
chr1	6724644	6724844	promoter|chr1:6724494-6724994	promoter	1.0	LINC01672
chr1	6784205	6784796	promoter|chr1:6784055-6784946	promoter	1.0	CAMTA1
chr1	6785150	6785423	promoter|chr1:6785000-6785573	promoter	1.0	CAMTA1
chr1	7771168	7771616	promoter|chr1:7771018-7771766	promoter	1.0	VAMP3
chr1	7783471	7784528	promoter|chr1:7783321-7784678	promoter	1.0	PER3
chr1	7852944	7853144	promoter|chr1:7852794-7853294	promoter	1.0	UTS2
chr1	7942373	7942573	promoter|chr1:7942223-7942723	promoter	1.0	TNFRSF9
chr1	7943065	7943265	promoter|chr1:7942915-7943415	promoter	1.0	TNFRSF9
chr1	7961461	7962279	promoter|chr1:7961311-7962429	promoter	1.0	PARK7
chr1	8025848	8026474	promoter|chr1:8025698-8026624	promoter	1.0	ERRFI1
chr1	8208571	8208771	promoter|chr1:8208421-8208921	promoter	1.0	LINC01714
chr1	8317984	8318206	promoter|chr1:8317834-8318356	promoter	1.0	SLC45A1
chr1	8817167	8818096	promoter|chr1:8817017-8818246	promoter	1.0	RERE
chr1	8877985	8879570	promoter|chr1:8877835-8879720	promoter	1.0	ENO1
chr1	8945733	8945933	promoter|chr1:8945583-8946083	promoter	1.0	CA6
chr1	9026245	9026445	promoter|chr1:9026095-9026595	promoter	1.0	SLC2A7
chr1	9069728	9069928	promoter|chr1:9069578-9070078	promoter	1.0	SLC2A5
chr1	9128397	9129733	promoter|chr1:9128247-9129883	promoter	1.0	GPR157
chr1	9181110	9182599	promoter|chr1:9180960-9182749	promoter	1.0	LINC01759
chr1	9181110	9182599	promoter|chr1:9180960-9182749	promoter	1.0	MIR34AHG
chr1	9234261	9234903	promoter|chr1:9234111-9235053	promoter	1.0	H6PD
chr1	9292307	9292981	promoter|chr1:9292157-9293131	promoter	1.0	SPSB1
chr1	9293507	9293829	promoter|chr1:9293357-9293979	promoter	1.0	SPSB1
chr1	9539239	9540229	promoter|chr1:9539089-9540379	promoter	1.0	SLC25A33
chr1	9588560	9588973	promoter|chr1:9588410-9589123	promoter	1.0	TMEM201
chr1	9589494	9589694	promoter|chr1:9589344-9589844	promoter	1.0	TMEM201
chr1	9651631	9652591	promoter|chr1:9651481-9652741	promoter	1.0	PIK3CD
chr1	9823628	9824705	promoter|chr1:9823478-9824855	promoter	1.0	CLSTN1
chr1	9909832	9911022	promoter|chr1:9909682-9911172	promoter	1.0	CTNNBIP1
chr1	9943014	9943789	promoter|chr1:9942864-9943939	promoter	1.0	LZIC
chr1	9943014	9943789	promoter|chr1:9942864-9943939	promoter	1.0	NMNAT1
chr1	9997096	9998165	promoter|chr1:9996946-9998315	promoter	1.0	RBP7
chr1	10032741	10033718	promoter|chr1:10032591-10033868	promoter	1.0	UBE4B
chr1	10209969	10211669	promoter|chr1:10209819-10211819	promoter	1.0	KIF1B
chr1	10398817	10399958	promoter|chr1:10398667-10400108	promoter	1.0	PGD
chr1	10430001	10431065	promoter|chr1:10429851-10431215	promoter	1.0	APITD1-CORT
chr1	10430001	10431065	promoter|chr1:10429851-10431215	promoter	1.0	CENPS
chr1	10449618	10449818	promoter|chr1:10449468-10449968	promoter	1.0	CORT
chr1	10471787	10472670	promoter|chr1:10471637-10472820	promoter	1.0	DFFA
chr1	10474809	10475465	promoter|chr1:10474659-10475615	promoter	1.0	PEX14
chr1	10796320	10796800	promoter|chr1:10796170-10796950	promoter	1.0	CASZ1
chr1	10981937	10982137	promoter|chr1:10981787-10982287	promoter	1.0	C1orf127
chr1	11012260	11013424	promoter|chr1:11012110-11013574	promoter	1.0	TARDBP
chr1	11047139	11047339	promoter|chr1:11046989-11047489	promoter	1.0	MASP2
chr1	11059180	11060751	promoter|chr1:11059030-11060901	promoter	1.0	SRM
chr1	11099310	11100208	promoter|chr1:11099160-11100358	promoter	1.0	EXOSC10
chr1	11189188	11189388	promoter|chr1:11189038-11189538	promoter	1.0	ANGPTL7
chr1	11262451	11262790	promoter|chr1:11262301-11262940	promoter	1.0	MTOR
chr1	11272828	11273770	promoter|chr1:11272678-11273920	promoter	1.0	UBIAD1
chr1	11478747	11480345	promoter|chr1:11478597-11480495	promoter	1.0	DISP3
chr1	11609430	11609630	promoter|chr1:11609280-11609780	promoter	1.0	LINC01647
chr1	11654105	11655170	promoter|chr1:11653955-11655320	promoter	1.0	FBXO2
chr1	11654105	11655170	promoter|chr1:11653955-11655320	promoter	1.0	FBXO44
chr1	11663992	11665078	promoter|chr1:11663842-11665228	promoter	1.0	FBXO6
chr1	11680420	11681773	promoter|chr1:11680270-11681923	promoter	1.0	MAD2L2
chr1	11690393	11692539	promoter|chr1:11690243-11692689	promoter	1.0	DRAXIN
chr1	11735950	11736986	promoter|chr1:11735800-11737136	promoter	1.0	AGTRAP
chr1	11762056	11762980	promoter|chr1:11761906-11763130	promoter	1.0	C1orf167
chr1	11805357	11805557	promoter|chr1:11805207-11805707	promoter	1.0	CLCN6
chr1	11805357	11805557	promoter|chr1:11805207-11805707	promoter	1.0	MTHFR
chr1	11805874	11806524	promoter|chr1:11805724-11806674	promoter	1.0	CLCN6
chr1	11805874	11806524	promoter|chr1:11805724-11806674	promoter	1.0	MTHFR
chr1	11847683	11847888	promoter|chr1:11847533-11848038	promoter	1.0	NPPA
chr1	11858835	11859553	promoter|chr1:11858685-11859703	promoter	1.0	NPPB
chr1	11926328	11926615	promoter|chr1:11926178-11926765	promoter	1.0	KIAA2013
chr1	11934247	11934767	promoter|chr1:11934097-11934917	promoter	1.0	PLOD1
chr1	11980080	11980745	promoter|chr1:11979930-11980895	promoter	1.0	MFN2
chr1	12019141	12019841	promoter|chr1:12018991-12019991	promoter	1.0	MIIP
chr1	12063193	12064534	promoter|chr1:12063043-12064684	promoter	1.0	TNFRSF8
chr1	12166851	12167416	promoter|chr1:12166701-12167566	promoter	1.0	TNFRSF1B
chr1	12229616	12230138	promoter|chr1:12229466-12230288	promoter	1.0	VPS13D
chr1	12617631	12618513	promoter|chr1:12617481-12618663	promoter	1.0	DHRS3
chr1	12644446	12644646	promoter|chr1:12644296-12644796	promoter	1.0	AADACL4
chr1	12716014	12716214	promoter|chr1:12715864-12716364	promoter	1.0	AADACL3
chr1	12746085	12746285	promoter|chr1:12745935-12746435	promoter	1.0	C1orf158
chr1	12774747	12774947	promoter|chr1:12774597-12775097	promoter	1.0	PRAMEF12
chr1	12791296	12791496	promoter|chr1:12791146-12791646	promoter	1.0	PRAMEF1
chr1	12831310	12831510	promoter|chr1:12831160-12831660	promoter	1.0	PRAMEF11
chr1	12848204	12848856	promoter|chr1:12848054-12849006	promoter	1.0	HNRNPCL4
chr1	12848204	12848856	promoter|chr1:12848054-12849006	promoter	1.0	HNRNPCL3
chr1	12848204	12848856	promoter|chr1:12848054-12849006	promoter	1.0	HNRNPCL1
chr1	12856985	12857185	promoter|chr1:12856835-12857335	promoter	1.0	PRAMEF2
chr1	12886101	12886301	promoter|chr1:12885951-12886451	promoter	1.0	PRAMEF4
chr1	12942423	12942623	promoter|chr1:12942273-12942773	promoter	1.0	PRAMEF9
chr1	13116754	13116954	promoter|chr1:13116604-13117104	promoter	1.0	HNRNPCL2
chr1	13303442	13303642	promoter|chr1:13303292-13303792	promoter	1.0	PRAMEF10
chr1	13303442	13303642	promoter|chr1:13303292-13303792	promoter	1.0	PRAMEF33
chr1	13347034	13347234	promoter|chr1:13346884-13347384	promoter	1.0	PRAMEF13
chr1	13347034	13347234	promoter|chr1:13346884-13347384	promoter	1.0	PRAMEF14
chr1	13371847	13372047	promoter|chr1:13371697-13372197	promoter	1.0	PRAMEF19
chr1	13389531	13389731	promoter|chr1:13389381-13389881	promoter	1.0	PRAMEF17
chr1	13410349	13410549	promoter|chr1:13410199-13410699	promoter	1.0	PRAMEF20
chr1	13512469	13514550	promoter|chr1:13512319-13514700	promoter	1.0	LRRC38
chr1	13583656	13584548	promoter|chr1:13583506-13584698	promoter	1.0	PDPN
chr1	13704754	13704954	promoter|chr1:13704604-13705104	promoter	1.0	PRDM2
chr1	14597674	14599720	promoter|chr1:14597524-14599870	promoter	1.0	KAZN
chr1	15153301	15154729	promoter|chr1:15153151-15154879	promoter	1.0	TMEM51
chr1	15171524	15171724	promoter|chr1:15171374-15171874	promoter	1.0	C1orf195
chr1	15247112	15247371	promoter|chr1:15246962-15247521	promoter	1.0	FHAD1
chr1	15409159	15409994	promoter|chr1:15409009-15410144	promoter	1.0	EFHD2
chr1	15410389	15410752	promoter|chr1:15410239-15410902	promoter	1.0	EFHD2
chr1	15438341	15438541	promoter|chr1:15438191-15438691	promoter	1.0	CTRC
chr1	15456627	15456827	promoter|chr1:15456477-15456977	promoter	1.0	CELA2A
chr1	15476000	15476200	promoter|chr1:15475850-15476350	promoter	1.0	CELA2B
chr1	15523936	15525499	promoter|chr1:15523786-15525649	promoter	1.0	CASP9
chr1	15526687	15527216	promoter|chr1:15526537-15527366	promoter	1.0	DNAJC16
chr1	15584515	15585210	promoter|chr1:15584365-15585360	promoter	1.0	AGMAT
chr1	15616780	15617557	promoter|chr1:15616630-15617707	promoter	1.0	DDI2
chr1	15617942	15618142	promoter|chr1:15617792-15618292	promoter	1.0	DDI2
chr1	15659612	15659812	promoter|chr1:15659462-15659962	promoter	1.0	RSC1A1
chr1	15684173	15685115	promoter|chr1:15684023-15685265	promoter	1.0	PLEKHM2
chr1	15736213	15736726	promoter|chr1:15736063-15736876	promoter	1.0	SLC25A34
chr1	15742391	15742591	promoter|chr1:15742241-15742741	promoter	1.0	TMEM82
chr1	15757631	15759262	promoter|chr1:15757481-15759412	promoter	1.0	FBLIM1
chr1	15807599	15807799	promoter|chr1:15807449-15807949	promoter	1.0	UQCRHL
chr1	15847195	15847963	promoter|chr1:15847045-15848113	promoter	1.0	SPEN
chr1	15848484	15848684	promoter|chr1:15848334-15848834	promoter	1.0	SPEN
chr1	15975313	15976232	promoter|chr1:15975163-15976382	promoter	1.0	ZBTB17
chr1	16004055	16004335	promoter|chr1:16003905-16004485	promoter	1.0	C1orf64
chr1	16017679	16018374	promoter|chr1:16017529-16018524	promoter	1.0	HSPB7
chr1	16018690	16018890	promoter|chr1:16018540-16019040	promoter	1.0	HSPB7
chr1	16021890	16022090	promoter|chr1:16021740-16022240	promoter	1.0	CLCNKA
chr1	16043635	16043835	promoter|chr1:16043485-16043985	promoter	1.0	CLCNKB
chr1	16072707	16074062	promoter|chr1:16072557-16074212	promoter	1.0	FAM131C
chr1	16154734	16156489	promoter|chr1:16154584-16156639	promoter	1.0	EPHA2
chr1	16212571	16212771	promoter|chr1:16212421-16212921	promoter	1.0	ARHGEF19
chr1	16236222	16237305	promoter|chr1:16236072-16237455	promoter	1.0	RSG1
chr1	16352115	16352633	promoter|chr1:16351965-16352783	promoter	1.0	FBXO42
chr1	16352978	16353178	promoter|chr1:16352828-16353328	promoter	1.0	FBXO42
chr1	16366929	16368075	promoter|chr1:16366779-16368225	promoter	1.0	SZRD1
chr1	16437324	16437524	promoter|chr1:16437174-16437674	promoter	1.0	SPATA21
chr1	16440265	16440771	promoter|chr1:16440115-16440921	promoter	1.0	NECAP2
chr1	16441174	16441374	promoter|chr1:16441024-16441524	promoter	1.0	NECAP2
chr1	16535552	16535752	promoter|chr1:16535402-16535902	promoter	1.0	LINC01783
chr1	16538623	16538823	promoter|chr1:16538473-16538973	promoter	1.0	FAM231B
chr1	16612611	16613079	promoter|chr1:16612461-16613229	promoter	1.0	NBPF1
chr1	16613502	16613974	promoter|chr1:16613352-16614124	promoter	1.0	NBPF1
chr1	16921787	16922384	promoter|chr1:16921637-16922534	promoter	1.0	CROCC
chr1	16980053	16980253	promoter|chr1:16979903-16980403	promoter	1.0	MFAP2
chr1	16980578	16980790	promoter|chr1:16980428-16980940	promoter	1.0	MFAP2
chr1	17010727	17012078	promoter|chr1:17010577-17012228	promoter	1.0	ATP13A2
chr1	17053727	17054270	promoter|chr1:17053577-17054420	promoter	1.0	SDHB
chr1	17119353	17120432	promoter|chr1:17119203-17120582	promoter	1.0	PADI2
chr1	17205025	17205225	promoter|chr1:17204875-17205375	promoter	1.0	PADI1
chr1	17248940	17249197	promoter|chr1:17248790-17249347	promoter	1.0	PADI3
chr1	17308094	17308294	promoter|chr1:17307944-17308444	promoter	1.0	PADI4
chr1	17372095	17372295	promoter|chr1:17371945-17372445	promoter	1.0	PADI6
chr1	17439005	17439932	promoter|chr1:17438855-17440082	promoter	1.0	RCC2
chr1	17539563	17540563	promoter|chr1:17539413-17540713	promoter	1.0	ARHGEF10L
chr1	17755186	17755412	promoter|chr1:17755036-17755562	promoter	1.0	ACTL8
chr1	18065556	18065756	promoter|chr1:18065406-18065906	promoter	1.0	LINC01654
chr1	18107645	18108643	promoter|chr1:18107495-18108793	promoter	1.0	IGSF21
chr1	18480543	18481178	promoter|chr1:18480393-18481328	promoter	1.0	KLHDC7A
chr1	18630103	18630572	promoter|chr1:18629953-18630722	promoter	1.0	PAX7
chr1	18630905	18631852	promoter|chr1:18630755-18632002	promoter	1.0	PAX7
chr1	18859561	18859761	promoter|chr1:18859411-18859911	promoter	1.0	TAS1R2
chr1	18902467	18903313	promoter|chr1:18902317-18903463	promoter	1.0	ALDH4A1
chr1	18956232	18956432	promoter|chr1:18956082-18956582	promoter	1.0	IFFO2
chr1	18956749	18957443	promoter|chr1:18956599-18957593	promoter	1.0	IFFO2
chr1	19209661	19210450	promoter|chr1:19209511-19210600	promoter	1.0	UBR4
chr1	19251007	19252491	promoter|chr1:19250857-19252641	promoter	1.0	EMC1
chr1	19251007	19252491	promoter|chr1:19250857-19252641	promoter	1.0	MRTO4
chr1	19288386	19289238	promoter|chr1:19288236-19289388	promoter	1.0	AKR7A3
chr1	19311736	19312827	promoter|chr1:19311586-19312977	promoter	1.0	AKR7A2
chr1	19311736	19312827	promoter|chr1:19311586-19312977	promoter	1.0	PQLC2
chr1	19484615	19486077	promoter|chr1:19484465-19486227	promoter	1.0	CAPZB
chr1	19596390	19597852	promoter|chr1:19596240-19598002	promoter	1.0	MINOS1-NBL1
chr1	19596390	19597852	promoter|chr1:19596240-19598002	promoter	1.0	MINOS1
chr1	19643128	19643328	promoter|chr1:19642978-19643478	promoter	1.0	NBL1
chr1	19643868	19644961	promoter|chr1:19643718-19645111	promoter	1.0	NBL1
chr1	19664877	19665758	promoter|chr1:19664727-19665908	promoter	1.0	HTR6
chr1	19799600	19800587	promoter|chr1:19799450-19800737	promoter	1.0	TMCO4
chr1	19815178	19815378	promoter|chr1:19815028-19815528	promoter	1.0	RNF186
chr1	19882243	19882889	promoter|chr1:19882093-19883039	promoter	1.0	OTUD3
chr1	19923517	19923717	promoter|chr1:19923367-19923867	promoter	1.0	PLA2G2E
chr1	19980339	19980539	promoter|chr1:19980189-19980689	promoter	1.0	PLA2G2A
chr1	20070098	20070307	promoter|chr1:20069948-20070457	promoter	1.0	PLA2G5
chr1	20119466	20119666	promoter|chr1:20119316-20119816	promoter	1.0	PLA2G2D
chr1	20139229	20139429	promoter|chr1:20139079-20139579	promoter	1.0	PLA2G2F
chr1	20177264	20177464	promoter|chr1:20177114-20177614	promoter	1.0	PLA2G2C
chr1	20185401	20185601	promoter|chr1:20185251-20185751	promoter	1.0	UBXN10
chr1	20185977	20186614	promoter|chr1:20185827-20186764	promoter	1.0	UBXN10
chr1	20185977	20186614	promoter|chr1:20185827-20186764	promoter	1.0	UBXN10-AS1
chr1	20290740	20291018	promoter|chr1:20290590-20291168	promoter	1.0	VWA5B1
chr1	20291531	20291948	promoter|chr1:20291381-20292098	promoter	1.0	VWA5B1
chr1	20428694	20428894	promoter|chr1:20428544-20429044	promoter	1.0	LINC01141
chr1	20485437	20485637	promoter|chr1:20485287-20485787	promoter	1.0	CAMK2N1
chr1	20486135	20487196	promoter|chr1:20485985-20487346	promoter	1.0	CAMK2N1
chr1	20508070	20508281	promoter|chr1:20507920-20508431	promoter	1.0	MUL1
chr1	20552024	20552587	promoter|chr1:20551874-20552737	promoter	1.0	FAM43B
chr1	20552958	20553615	promoter|chr1:20552808-20553765	promoter	1.0	FAM43B
chr1	20588850	20589926	promoter|chr1:20588700-20590076	promoter	1.0	CDA
chr1	20633327	20634766	promoter|chr1:20633177-20634916	promoter	1.0	PINK1
chr1	20661010	20662007	promoter|chr1:20660860-20662157	promoter	1.0	DDOST
chr1	20717499	20718407	promoter|chr1:20717349-20718557	promoter	1.0	KIF17
chr1	20731576	20732740	promoter|chr1:20731426-20732890	promoter	1.0	SH2D5
chr1	20733132	20733595	promoter|chr1:20732982-20733745	promoter	1.0	SH2D5
chr1	20786339	20786920	promoter|chr1:20786189-20787070	promoter	1.0	HP1BP3
chr1	20787230	20787868	promoter|chr1:20787080-20788018	promoter	1.0	HP1BP3
chr1	21176562	21177096	promoter|chr1:21176412-21177246	promoter	1.0	EIF4G3
chr1	21289589	21290589	promoter|chr1:21289439-21290739	promoter	1.0	ECE1
chr1	21439743	21440198	promoter|chr1:21439593-21440348	promoter	1.0	NBPF3
chr1	21440604	21440804	promoter|chr1:21440454-21440954	promoter	1.0	NBPF3
chr1	21508882	21510369	promoter|chr1:21508732-21510519	promoter	1.0	ALPL
chr1	21668662	21668862	promoter|chr1:21668512-21669012	promoter	1.0	RAP1GAP
chr1	21669245	21670049	promoter|chr1:21669095-21670199	promoter	1.0	RAP1GAP
chr1	21782796	21783768	promoter|chr1:21782646-21783918	promoter	1.0	USP48
chr1	21812076	21812364	promoter|chr1:21811926-21812514	promoter	1.0	LDLRAD2
chr1	21936719	21937565	promoter|chr1:21936569-21937715	promoter	1.0	HSPG2
