guide_id	n_cells_detected	frac_cells_detected	n_cells_assigned	frac_cells_assigned	total_umi	mean_umi	median_umi	std_umi	max_umi	total_cells	gene_name
NGFRAP1#chrX:103376320-103376338(+)	27755	0.10299045237132223	3216	0.011933608172443606	320985.0	11.564943253467844	1.0	40.98193058058947	1075.0	269491	NGFRAP1
POLR1D#chr13:27621863-27621881(-)	3647	0.013532919466698332	720	0.0026717033221888673	30380.0	8.330134357005758	1.0	22.89435518591237	259.0	269491	POLR1D
POLR1D#chr13:27621883-27621901(-)	241	0.0008942784731215514	28	0.00010389957364067817	2083.0	8.643153526970954	1.0	33.75819010527517	331.0	269491	POLR1D
POLR1D#chr13:27621915-27621933(-)	2406	0.00892794193498113	491	0.0018219532377704635	20237.0	8.411055694098089	1.0	27.597333724973712	382.0	269491	POLR1D
TFRC#chr3:196082075-196082093(-)	24944	0.09255967731760986	3584	0.013299145426006806	260475.0	10.44239095574086	1.0	36.37789377107791	573.0	269491	TFRC
non-targeting_00006	359	0.001332140962035838	40	0.00014842796234382596	3313.0	9.22841225626741	1.0	33.43064454915738	342.0	269491	
non-targeting_00010	2230	0.008274858900668296	301	0.0011169204166372904	20746.0	9.303139013452915	1.0	31.021264788373173	420.0	269491	
non-targeting_00013	705	0.0026160428363099326	100	0.0003710699058595649	6548.0	9.287943262411348	1.0	30.34712991950624	304.0	269491	
non-targeting_00018	2205	0.008182091424203406	244	0.0009054105702973383	20935.0	9.494331065759637	1.0	34.959303707439446	483.0	269491	
non-targeting_00020	2268	0.008415865464894931	264	0.0009796245514692512	23023.0	10.151234567901234	1.0	37.315738522898776	548.0	269491	
non-targeting_00021	1824	0.006768315082878463	227	0.0008423286863012123	16198.0	8.880482456140351	1.0	32.05607704017808	426.0	269491	
non-targeting_00026	2423	0.008991023818977257	160	0.0005937118493753038	23199.0	9.574494428394551	1.0	44.024775899564574	660.0	269491	
non-targeting_00037	2049	0.007603222371062484	392	0.0014545940309694944	17670.0	8.62371888726208	1.0	28.439132019035572	368.0	269491	
non-targeting_00047	300	0.0011132097175786946	65	0.00024119543880871718	2661.0	8.87	1.0	19.993159663578275	154.0	269491	
non-targeting_00062	2880	0.010686813288755469	383	0.0014211977394421335	27155.0	9.428819444444445	1.0	34.06974774057314	500.0	269491	
non-targeting_00081	327	0.001213398592160777	58	0.00021522054539854763	3393.0	10.376146788990825	1.0	33.95422057171814	328.0	269491	
non-targeting_00095	822	0.0030501946261656233	243	0.0009016998712387427	6614.0	8.046228710462287	1.0	16.088647495510497	129.0	269491	
non-targeting_00131	813	0.0030167983346382626	178	0.0006605044324300255	7010.0	8.622386223862238	1.0	27.82587468625224	421.0	269491	
non-targeting_00148	1973	0.007321209242609215	232	0.0008608821815941905	19489.0	9.877850988342626	1.0	39.16977719567912	546.0	269491	
non-targeting_00158	850	0.0031540941998063014	145	0.0005380513634963691	7310.0	8.6	1.0	27.004226248758133	321.0	269491	
non-targeting_00162	3917	0.014534808212519157	452	0.0016772359744852332	37134.0	9.480214449834056	1.0	31.699619816450415	378.0	269491	
non-targeting_00164	10397	0.03858013811221896	885	0.0032839686668571493	103587.0	9.963162450706935	1.0	41.069590360770846	699.0	269491	
non-targeting_00166	2203	0.008174670026086215	264	0.0009796245514692512	21024.0	9.543349977303677	1.0	39.341669495939286	568.0	269491	
non-targeting_00169	4087	0.015165627052480417	285	0.00105754923169976	42030.0	10.283826767800342	1.0	46.84570815072841	653.0	269491	
non-targeting_00170	6747	0.025036086548344844	569	0.002111387764340924	67115.0	9.947384022528531	1.0	46.153025062759994	878.0	269491	
non-targeting_00176	4107	0.01523984103365233	456	0.0016920787707196158	41459.0	10.09471633795958	1.0	38.77812419183631	491.0	269491	
non-targeting_00179	1678	0.006226553020323499	235	0.0008720142787699774	15266.0	9.097735399284863	1.0	30.938748856526527	379.0	269491	
non-targeting_00183	1123	0.004167115042802914	167	0.0006196867427854734	11807.0	10.513802315227071	1.0	33.09142380635371	357.0	269491	
non-targeting_00186	174	0.0006456616361956429	62	0.00023006334163293022	903.0	5.189655172413793	1.0	9.464009678325501	73.0	269491	
non-targeting_00190	2158	0.00800768856844941	333	0.0012356627865123511	19120.0	8.86005560704356	1.0	29.695003033960084	385.0	269491	
non-targeting_00205	1864	0.00691674304522229	245	0.000909121269355934	17700.0	9.495708154506438	1.0	34.33808467042507	477.0	269491	
non-targeting_00215	3554	0.013187824454248936	360	0.0013358516610944336	33633.0	9.463421496904896	1.0	36.56544054130001	462.0	269491	
non-targeting_00227	1146	0.004252461121150614	128	0.00047496947950024306	9576.0	8.356020942408376	1.0	37.58597756905561	659.0	269491	
non-targeting_00234	666	0.0024713255730247023	95	0.0003525164105665866	6771.0	10.166666666666666	1.0	40.92402137529407	424.0	269491	
non-targeting_00250	2599	0.009644106853290091	206	0.0007644040060707036	26122.0	10.05078876490958	1.0	40.98884173223048	650.0	269491	
non-targeting_00265	2116	0.007851839207988393	357	0.0013247195639186466	18295.0	8.646030245746692	1.0	27.278042894013304	376.0	269491	
non-targeting_00271	4235	0.01571481051315257	655	0.00243050788338015	38248.0	9.031404958677687	1.0	33.78966407966214	610.0	269491	
non-targeting_00284	823	0.003053905325224219	106	0.00039333410021113877	7351.0	8.931956257594168	1.0	42.575245226969685	748.0	269491	
non-targeting_00287	2004	0.00743624091342568	195	0.0007235863164261515	18055.0	9.009481037924152	1.0	37.4922135619463	556.0	269491	
non-targeting_00289	4770	0.017700034509501247	404	0.0014991224196726422	48514.0	10.170649895178197	1.0	39.93864028266299	485.0	269491	
non-targeting_00293	818	0.003035351829931241	92	0.0003413843133907997	7824.0	9.56479217603912	1.0	36.76089173819273	383.0	269491	
non-targeting_00296	764	0.002834974080767076	213	0.0007903788994808732	5703.0	7.464659685863874	1.0	17.65010589127418	150.0	269491	
non-targeting_00298	4977	0.018468149214630546	337	0.0012505055827467337	49265.0	9.898533252963633	1.0	48.86646741263937	802.0	269491	
non-targeting_00306	1943	0.007209888270851346	297	0.0011020776204029078	18166.0	9.34945959855893	1.0	34.41151255108998	392.0	269491	
non-targeting_00316	230	0.0008534607834769992	77	0.00028572382751186496	1067.0	4.639130434782609	1.0	10.460494590120648	82.0	269491	
non-targeting_00320	7405	0.02747772652890078	664	0.0024639041749075106	73323.0	9.901823092505063	1.0	43.7384029199931	971.0	269491	
non-targeting_00324	157	0.0005825797521995168	52	0.00019295635104697373	1068.0	6.802547770700637	1.0	12.793031288940863	64.0	269491	
non-targeting_00326	2866	0.01063486350193513	392	0.0014545940309694944	27595.0	9.628401953942777	1.0	30.392175233938683	367.0	269491	
non-targeting_00327	1695	0.006289634904319625	204	0.0007569826079535124	16834.0	9.931563421828908	1.0	39.066270458366176	729.0	269491	
non-targeting_00340	4683	0.017377203691403425	525	0.0019481170057627157	48157.0	10.283365364082853	1.0	40.13365183272325	521.0	269491	
non-targeting_00341	6293	0.023351429175742417	731	0.002712521011833419	62842.0	9.98601620848562	1.0	38.10898496849727	519.0	269491	
non-targeting_00347	5022	0.01863513067226735	605	0.0022449729304503674	51127.0	10.180605336519315	1.0	35.51200062742568	516.0	269491	
non-targeting_00352	1622	0.006018753873042142	167	0.0006196867427854734	14905.0	9.189272503082615	1.0	39.75765747103554	503.0	269491	
non-targeting_00407	459	0.0017032108678954028	43	0.0001595600595196129	4583.0	9.98474945533769	1.0	38.6536740974713	332.0	269491	
non-targeting_00410	55	0.0002040884482227607	19	7.050328211331733e-05	251.0	4.5636363636363635	1.0	8.994470293895501	58.0	269491	
non-targeting_00412	1093	0.0040557940710450446	88	0.0003265415171564171	9904.0	9.061299176578226	1.0	41.47851760428316	793.0	269491	
non-targeting_00426	2911	0.010801844959571934	162	0.0006011332474924951	26266.0	9.023016145654415	1.0	50.05812992577219	778.0	269491	
non-targeting_00431	2195	0.008144984433617448	513	0.0019035886170595678	18820.0	8.574031890660592	1.0	23.015501558512067	266.0	269491	
non-targeting_00445	1859	0.006898189549929311	280	0.0010389957364067817	16802.0	9.038192576654115	1.0	26.005878099213763	298.0	269491	
non-targeting_00446	4591	0.017035819378012625	386	0.0014323298366179205	46423.0	10.111740361576999	1.0	40.96297736404459	629.0	269491	
non-targeting_00461	6822	0.025314388977739518	839	0.0031132765101617495	62973.0	9.230870712401055	1.0	35.64560853172773	659.0	269491	
non-targeting_00474	1759	0.006527119644069746	285	0.00105754923169976	16099.0	9.152359295054008	1.0	31.43940423337729	349.0	269491	
non-targeting_00483	6165	0.022876459696242177	704	0.002612332137251337	59623.0	9.671208434712085	1.0	34.9766056434198	658.0	269491	
non-targeting_00484	690	0.0025603823504309975	241	0.0008942784731215514	3592.0	5.205797101449275	1.0	8.291498772891494	70.0	269491	
non-targeting_00485	863	0.003202333287568045	112	0.0004155982945627127	8406.0	9.740440324449594	1.0	36.618636205284425	504.0	269491	
non-targeting_00492	2097	0.007781335925875076	684	0.002538118156079424	12750.0	6.080114449213162	1.0	10.674142158126312	87.0	269491	
non-targeting_00496	1389	0.005154160992389356	147	0.0005454727616135604	13386.0	9.637149028077754	1.0	35.175208101987224	350.0	269491	
non-targeting_00497	1130	0.004193089936213083	170	0.0006308188399612603	10739.0	9.50353982300885	1.0	31.82811255056762	319.0	269491	
non-targeting_00501	1822	0.0067608936847612724	266	0.0009870459495864427	16796.0	9.218441273326015	1.0	30.640322152156532	454.0	269491	
non-targeting_00503	2283	0.008471525950773866	429	0.0015918898961375333	19315.0	8.46035917652212	1.0	26.14155979872354	410.0	269491	
non-targeting_00509	95	0.0003525164105665866	26	9.647817552348687e-05	693.0	7.294736842105263	1.0	16.51339085597888	97.0	269491	
non-targeting_00516	2777	0.010304611285720116	477	0.0017700034509501245	25274.0	9.101188332733166	1.0	36.11267809140665	569.0	269491	
non-targeting_00517	136	0.0005046550719690082	31	0.00011503167081646511	1126.0	8.279411764705882	1.0	22.862662592761367	145.0	269491	
non-targeting_00518	1073	0.003981580089873131	178	0.0006605044324300255	9055.0	8.438956197576887	1.0	26.752015221074007	279.0	269491	
non-targeting_00528	724	0.0026865461184232497	101	0.00037478060491816055	6283.0	8.67817679558011	1.0	33.466896631695455	351.0	269491	
non-targeting_00531	1908	0.007080013803800498	295	0.0010946562222857164	17497.0	9.170335429769391	1.0	32.789411616301564	442.0	269491	
non-targeting_00538	1290	0.004786801785588387	117	0.0004341517898556909	12032.0	9.327131782945736	1.0	47.09781961729825	529.0	269491	
non-targeting_00539	1056	0.003918498205877005	135	0.0005009443729104126	10111.0	9.574810606060606	1.0	34.56436258560222	421.0	269491	
non-targeting_00544	1646	0.006107810650448438	169	0.0006271081409026647	17065.0	10.367557715674362	1.0	39.01542384028956	409.0	269491	
non-targeting_00545	6919	0.025674326786423295	452	0.0016772359744852332	76293.0	11.026593438358145	1.0	47.67460451249035	627.0	269491	
non-targeting_00550	944	0.0035028999113142925	171	0.000634529539019856	8892.0	9.419491525423728	1.0	25.8333126758697	247.0	269491	
non-targeting_00559	1340	0.004972336738518169	375	0.0013915121469733683	8656.0	6.459701492537313	1.0	12.161930567750085	84.0	269491	
non-targeting_00570	2778	0.010308321984778712	379	0.001406354943207751	27315.0	9.832613390928726	1.0	32.344578614357964	453.0	269491	
non-targeting_00582	23497	0.08719029577982196	2092	0.007762782430582097	253953.0	10.807890368983275	1.0	46.041828515663184	978.0	269491	
non-targeting_00599	1374	0.005098500506510422	256	0.0009499389590004861	11986.0	8.723435225618632	1.0	20.076181426962346	144.0	269491	
non-targeting_00609	1842	0.006835107665933185	192	0.0007124542192503646	19420.0	10.542888165038002	1.0	42.49356540568939	507.0	269491	
non-targeting_00610	727	0.0026976782155990367	119	0.0004415731879728822	6649.0	9.145804676753782	1.0	31.251135763773615	297.0	269491	
non-targeting_00611	4490	0.016661038773094463	448	0.0016623931782508508	45618.0	10.159910913140312	1.0	38.90455222092904	748.0	269491	
non-targeting_00612	543	0.002014909588817437	83	0.00030798802186343883	5330.0	9.815837937384899	1.0	39.47700414131923	610.0	269491	
non-targeting_00620	1311	0.004864726465818895	148	0.000549183460672156	13146.0	10.027459954233409	1.0	36.83085434473752	454.0	269491	
non-targeting_00629	3111	0.011543984771291064	342	0.001269059078039712	30306.0	9.741562198649952	1.0	40.52519332612896	711.0	269491	
non-targeting_00634	2113	0.007840707110812606	230	0.0008534607834769992	21698.0	10.268812115475628	1.0	38.6880281038015	472.0	269491	
non-targeting_00635	1282	0.0047571161931196215	336	0.001246794883688138	8957.0	6.986739469578783	1.0	20.731301831780662	509.0	269491	
non-targeting_00642	3491	0.01295405041355741	243	0.0009016998712387427	36721.0	10.518762532225724	1.0	48.46535592588451	564.0	269491	
non-targeting_00652	3389	0.012575559109580654	295	0.0010946562222857164	31970.0	9.433461197993509	1.0	46.79502791118581	814.0	269491	
non-targeting_00657	888	0.0032951007640329363	162	0.0006011332474924951	7954.0	8.957207207207206	1.0	24.575457752234033	180.0	269491	
non-targeting_00659	1750	0.006493723352542386	193	0.0007161649183089603	16896.0	9.654857142857143	1.0	40.97462304342799	656.0	269491	
non-targeting_00664	2474	0.009180269470965636	369	0.0013692479526217945	22189.0	8.968876313662086	1.0	27.25248428209319	484.0	269491	
non-targeting_00678	2611	0.009688635241993239	328	0.001217109291219373	25215.0	9.65721945614707	1.0	34.33631963670939	425.0	269491	
non-targeting_00688	331	0.0012282413883951597	104	0.00038591270209394746	2647.0	7.996978851963746	1.0	17.97690671841779	125.0	269491	
non-targeting_00689	716	0.0026568605259544844	90	0.0003339629152736084	6150.0	8.589385474860336	1.0	37.291118045685074	507.0	269491	
non-targeting_00692	1105	0.004100322459748192	198	0.0007347184136019385	9871.0	8.933031674208145	1.0	35.300353712915054	563.0	269491	
non-targeting_00696	9338	0.03465050780916617	594	0.0022041552408058156	104025.0	11.139965731420004	1.0	49.86593943033423	754.0	269491	
non-targeting_00698	7235	0.02684690768893952	533	0.0019778025982314807	74554.0	10.304630269523152	1.0	45.339137627589935	692.0	269491	
non-targeting_00699	7050	0.026160428363099324	1109	0.004115165255982574	68168.0	9.669219858156028	1.0	32.75982797846492	564.0	269491	
non-targeting_00702	1673	0.00620799952503052	234	0.0008683035797113818	16871.0	10.084279736999402	1.0	33.818307082662905	359.0	269491	
non-targeting_00709	1081	0.0040112656823418965	190	0.0007050328211331733	9501.0	8.789084181313598	1.0	28.90633556975952	375.0	269491	
non-targeting_00712	14959	0.05550834721753231	1080	0.004007554983283301	158220.0	10.576910221271476	1.0	49.0899283141514	1008.0	269491	
non-targeting_00718	4260	0.015807577989617464	353	0.001309876767684264	36131.0	8.481455399061034	1.0	40.08267727585227	716.0	269491	
non-targeting_00749	252	0.0009350961627661035	84	0.0003116987209220345	1658.0	6.579365079365079	1.0	12.450762183977139	114.0	269491	
non-targeting_00750	580	0.0021522054539854763	109	0.00040446619738692573	4917.0	8.477586206896552	1.0	29.4619189808755	314.0	269491	
non-targeting_00753	1187	0.004404599782553035	234	0.0008683035797113818	10512.0	8.855939342881213	1.0	28.39895648182589	355.0	269491	
non-targeting_00756	5064	0.018790980032728367	568	0.0021076770652823287	50767.0	10.025078988941548	1.0	39.72156701405689	535.0	269491	
non-targeting_00762	421	0.001562204303668768	134	0.0004972336738518169	2903.0	6.895486935866983	1.0	14.970549190082496	125.0	269491	
non-targeting_00769	2691	0.00998549116668089	498	0.0018479281311806332	25005.0	9.292084726867335	1.0	33.43854311294705	563.0	269491	
non-targeting_00771	2887	0.010712788182165638	348	0.0012913232723912858	27266.0	9.4444059577416	1.0	33.280061024269244	441.0	269491	
non-targeting_00781	274	0.0010167315420552077	116	0.00043044109079709526	1803.0	6.58029197080292	1.0	10.463131932732203	66.0	269491	
non-targeting_00784	1462	0.005425042023666838	155	0.0005751583540823256	15188.0	10.388508891928865	1.0	39.856027895535476	390.0	269491	
non-targeting_00787	2689	0.0099780697685637	465	0.0017254750622469766	23371.0	8.69133506879881	1.0	27.79576612354135	373.0	269491	
non-targeting_00797	1534	0.005692212355885726	131	0.00048610157667603	15355.0	10.009778357235984	1.0	43.38342780260613	676.0	269491	
non-targeting_00803	2237	0.008300833794078467	198	0.0007347184136019385	23128.0	10.338846669646848	1.0	40.449901431330886	451.0	269491	
non-targeting_00811	687	0.002549250253255211	83	0.00030798802186343883	6544.0	9.5254730713246	1.0	34.15525184875519	346.0	269491	
non-targeting_00823	1981	0.00735089483507798	205	0.000760693307012108	16974.0	8.568399798081776	1.0	34.02573469920935	674.0	269491	
non-targeting_00827	4847	0.01798575833701311	354	0.0013135874667428596	50837.0	10.488343305137198	1.0	43.71854928703954	673.0	269491	
non-targeting_00843	515	0.0019110100151767593	137	0.0005083657710276038	3931.0	7.633009708737864	1.0	20.425171926405092	194.0	269491	
non-targeting_00852	1141	0.004233907625857635	231	0.0008571714825355949	9656.0	8.462751971954425	1.0	27.151467034073377	257.0	269491	
non-targeting_00856	1263	0.004686612911006305	196	0.0007272970154847472	13002.0	10.294536817102138	1.0	32.797036928325404	374.0	269491	
non-targeting_00860	2541	0.009428886307891543	203	0.0007532719088949167	23940.0	9.421487603305785	1.0	46.71856163338959	876.0	269491	
non-targeting_00862	2006	0.0074436623115428716	117	0.0004341517898556909	16516.0	8.233300099700898	1.0	42.98559205598382	684.0	269491	
non-targeting_00863	2942	0.010916876630388398	428	0.0015881791970789377	29140.0	9.904826648538409	1.0	32.07925556303399	342.0	269491	
non-targeting_00881	4130	0.01532518711200003	447	0.001658682479192255	43068.0	10.428087167070219	1.0	41.39020933782193	486.0	269491	
non-targeting_00886	627	0.002326608309739472	76	0.0002820131284532693	6007.0	9.580542264752792	1.0	31.433448661605205	244.0	269491	
non-targeting_00903	405	0.0015028331187312378	44	0.00016327075857820855	3711.0	9.162962962962963	1.0	37.86888505644682	427.0	269491	
non-targeting_00907	354	0.0013135874667428596	132	0.0004898122757346256	1677.0	4.737288135593221	1.0	7.672050638999548	55.0	269491	
non-targeting_00923	222	0.0008237751910082341	37	0.000137295865168039	1881.0	8.472972972972974	1.0	25.70670836815549	247.0	269491	
non-targeting_00932	168	0.000623397441844069	57	0.00021150984633995198	1127.0	6.708333333333333	1.0	12.180367774701393	79.0	269491	
non-targeting_00934	5668	0.02103224226412014	637	0.0023637153003254283	56746.0	10.011644318983768	1.0	41.10538041584188	634.0	269491	
non-targeting_00940	1213	0.004501077958076522	170	0.0006308188399612603	12033.0	9.920032976092333	1.0	37.83401117576244	660.0	269491	
non-targeting_00954	967	0.0035882459896619924	156	0.0005788690531409212	7497.0	7.752843846949328	1.0	22.511078042198356	195.0	269491	
non-targeting_00962	4305	0.015974559447254268	421	0.001562204303668768	42602.0	9.895934959349594	1.0	37.93640187767339	568.0	269491	
non-targeting_00963	1992	0.007391712524722533	131	0.00048610157667603	20986.0	10.535140562248996	1.0	47.021333384468534	641.0	269491	
non-targeting_00977	724	0.0026865461184232497	204	0.0007569826079535124	5012.0	6.922651933701657	1.0	15.57000181448799	149.0	269491	
non-targeting_00979	4235	0.01571481051315257	333	0.0012356627865123511	43049.0	10.165053128689493	1.0	48.27987969577737	794.0	269491	
non-targeting_00984	588	0.0021818910464542415	73	0.0002708810312774824	4610.0	7.840136054421769	1.0	32.145845702047666	349.0	269491	
non-targeting_00986	8457	0.0313813819385434	617	0.0022895013191535155	96208.0	11.376138110441055	1.0	51.913432122609755	782.0	269491	
non-targeting_00987	2278	0.008452972455480889	266	0.0009870459495864427	22548.0	9.898156277436348	1.0	39.904189315896346	477.0	269491	
non-targeting_00991	546	0.002026041685993224	106	0.00039333410021113877	4193.0	7.67948717948718	1.0	20.68899790152364	189.0	269491	
non-targeting_00996	3169	0.01175920531668961	294	0.0010909455232271208	28838.0	9.100031555695804	1.0	42.02587254768659	741.0	269491	
non-targeting_00998	2556	0.009484546793770478	266	0.0009870459495864427	24400.0	9.546165884194053	1.0	35.78684916189869	470.0	269491	
non-targeting_00999	1873	0.00695013933674965	303	0.0011243418147544816	17778.0	9.491724506139883	1.0	31.443320320987826	329.0	269491	
non-targeting_01008	3855	0.014304744870886225	419	0.0015547829055515769	36469.0	9.46018158236057	1.0	38.34874997454739	981.0	269491	
non-targeting_01012	1738	0.006449194963839238	99	0.00036735920680096924	18911.0	10.88089758342923	1.0	56.51976214668985	868.0	269491	
non-targeting_01018	876	0.0032505723753297883	115	0.0004267303917384996	8391.0	9.57876712328767	1.0	35.412532367910735	395.0	269491	
non-targeting_01031	255	0.0009462282599418904	61	0.00022635264257433457	1886.0	7.396078431372549	1.0	18.327627926319686	134.0	269491	
non-targeting_01034	1210	0.004489945860900735	125	0.0004638373823244561	9368.0	7.742148760330578	1.0	34.95956992394395	501.0	269491	
non-targeting_01035	2847	0.010564360219821812	290	0.0010761027269927381	26972.0	9.473832103969091	1.0	37.325723359882964	586.0	269491	
non-targeting_01044	1541	0.005718187249295895	142	0.0005269192663205822	16329.0	10.596365996106424	1.0	47.102267268807275	472.0	269491	
non-targeting_01047	667	0.0024750362720832976	71	0.0002634596331602911	6265.0	9.3928035982009	1.0	35.039345746043146	377.0	269491	
non-targeting_01053	1151	0.0042710146164435915	131	0.00048610157667603	10960.0	9.522154648132059	1.0	36.63814632782677	490.0	269491	
non-targeting_01055	597	0.002215287337981602	69	0.0002560382350430998	5755.0	9.639865996649917	1.0	40.21336667842589	571.0	269491	
non-targeting_01086	1417	0.005258060566030035	133	0.0004935229747932213	14633.0	10.326746647847566	1.0	42.76155117047704	629.0	269491	
non-targeting_01089	877	0.003254283074388384	119	0.0004415731879728822	8937.0	10.190421892816419	1.0	35.830323556158355	438.0	269491	
non-targeting_01093	879	0.0032617044725055753	88	0.0003265415171564171	9297.0	10.57679180887372	1.0	38.71521068960496	326.0	269491	
non-targeting_01101	2585	0.009592157066469752	467	0.001732896460364168	23665.0	9.154738878143133	1.0	28.075224348593995	338.0	269491	
non-targeting_01102	560	0.0020779914728135634	86	0.0003191201190392258	5495.0	9.8125	1.0	35.34107566931552	353.0	269491	
non-targeting_01107	827	0.0030687481214586015	124	0.00046012668326586044	7547.0	9.125755743651753	1.0	31.42305858963706	378.0	269491	
non-targeting_01109	2133	0.007914921091984519	190	0.0007050328211331733	22735.0	10.6586966713549	1.0	53.035629786076726	901.0	269491	
non-targeting_01117	6657	0.024702123633071234	686	0.002545539554196615	72492.0	10.889589905362776	1.0	42.42704391856431	679.0	269491	
non-targeting_01130	517	0.0019184314132939505	210	0.0007792468023050862	2930.0	5.667311411992263	1.0	8.680084317445015	57.0	269491	
non-targeting_01136	3261	0.012100589630080412	286	0.0010612599307583555	32058.0	9.830726770929163	1.0	43.748663837930856	705.0	269491	
non-targeting_01139	3874	0.014375248152999544	255	0.0009462282599418904	40799.0	10.531491997934951	1.0	49.674258122021506	570.0	269491	
non-targeting_01142	3143	0.011662727141166125	292	0.0010835241251099296	29054.0	9.244034362074451	1.0	38.31465347905349	545.0	269491	
non-targeting_01155	2160	0.008015109966566602	204	0.0007569826079535124	19416.0	8.988888888888889	1.0	42.58091281081782	947.0	269491	
non-targeting_01177	2170	0.008052216957152558	240	0.0008905677740629558	20977.0	9.666820276497695	1.0	40.521884120242184	584.0	269491	
non-targeting_01185	222	0.0008237751910082341	74	0.000274591730336078	1472.0	6.63063063063063	1.0	15.032354252647181	139.0	269491	
non-targeting_01188	2378	0.008824042361340453	303	0.0011243418147544816	21539.0	9.057611438183347	1.0	36.782377230114875	604.0	269491	
non-targeting_01190	1641	0.0060892571551554595	237	0.0008794356768871687	15072.0	9.184643510054844	1.0	29.508868857774925	351.0	269491	
non-targeting_01197	330	0.0012245306893365641	64	0.00023748473975012153	2738.0	8.296969696969697	1.0	22.180177948960793	198.0	269491	
non-targeting_01206	1874	0.006953850035808246	193	0.0007161649183089603	16783.0	8.955709711846318	1.0	37.542230393475556	476.0	269491	
non-targeting_01209	1175	0.004360071393849888	163	0.0006048439465510907	10750.0	9.148936170212766	1.0	32.86761241217221	405.0	269491	
non-targeting_01215	823	0.003053905325224219	80	0.0002968559246876519	7986.0	9.70352369380316	1.0	44.900695881258336	786.0	269491	
non-targeting_01218	2104	0.007807310819285245	130	0.00048239087761743437	19877.0	9.447243346007605	1.0	46.03168928310552	529.0	269491	
non-targeting_01224	3909	0.014505122620050392	338	0.0012542162818053293	40438.0	10.344845228958812	1.0	50.42499641194212	837.0	269491	
non-targeting_01227	2501	0.009280458345547717	225	0.000834907288184021	26137.0	10.45061975209916	1.0	45.28267055413967	666.0	269491	
non-targeting_01236	3445	0.01278335825686201	477	0.0017700034509501245	32996.0	9.577939042089985	1.0	32.67192917451728	452.0	269491	
non-targeting_01241	1259	0.004671770114771922	222	0.0008237751910082341	10776.0	8.559173947577442	1.0	28.078952874919505	300.0	269491	
non-targeting_01242	10314	0.03827215009035552	793	0.0029425843534663493	108699.0	10.538976148923792	1.0	46.35668345753078	755.0	269491	
non-targeting_01245	553	0.002052016579403394	112	0.0004155982945627127	4468.0	8.079566003616636	1.0	39.35631497234267	817.0	269491	
non-targeting_01269	517	0.0019184314132939505	144	0.0005343406644377735	3851.0	7.448742746615087	1.0	22.76555695619365	381.0	269491	
non-targeting_01273	6336	0.02351098923526203	527	0.001955538403879907	69618.0	10.987689393939394	1.0	45.4163696122005	641.0	269491	
non-targeting_01278	2859	0.01060888860852496	261	0.0009684924542934643	29532.0	10.329485834207764	1.0	47.03930182490964	835.0	269491	
non-targeting_01288	1357	0.005035418622514295	159	0.0005900011503167081	15275.0	11.25644804716286	1.0	39.69761121395117	453.0	269491	
